"mode", "seed", "ncat", "p11", "p12", "p13", "p14", "th10", "th11", "th12", "th13", "a_iinfo1", "method", "p21", "p22", "p23", "p24", "rmse_p", "rmse_ii", "rmse_iic", "rmse_t", "rmse_tt", "th20", "th21", "th22", "th23", "a_iinfo2", "difai", "dth0", "dth1", "dth2", "dth3"
"Gn2P", 1703, 4, 1, -0.606963068705711, -0.565194605089549, 1.16743644950945, -1.10092413789487, -0.401177440121817, 0.285197073273051, 1.09668150535527, 1.29702767250686, 0, 1.3462, -0.9281, -0.2932, 1.1571, 0.018012542927276, 0.336170943980827, 0.112146120582766, 0.0492733121201771, 0.0231977830171597, -1.06330326353053, -0.385074939900287, 0.248385106504766, 1.1784231443803, 1.29265965948811, 0.00436801301875267, -0.0376208743643331, -0.0161025002215294, 0.0368119667682849, -0.0817416390250341
"Gn2P", 1703, 4, 1, -0.606963068705711, -0.565194605089549, 1.16743644950945, -1.10092413789487, -0.401177440121817, 0.285197073273051, 1.09668150535527, 1.29702767250686, 1, 1.5347, -0.7448, -0.1479, 2.3295, 0.165110341420133, 0.233741972963052, 0.233730023878047, 0.449070326713775, 0.155900161476279, -1.03279103362725, -0.306849593346601, 0.538212563644175, 1.95055499270403, 1.32560205389762, -0.0285743813907602, -0.0681331042676165, -0.0943278467752161, -0.253015490371124, -0.853873487348761
"Gn2P", 1703, 4, 1, -0.606963068705711, -0.565194605089549, 1.16743644950945, -1.10092413789487, -0.401177440121817, 0.285197073273051, 1.09668150535527, 1.29702767250686, 2, 1.384, -0.8921, -0.3189, 1.1964, 0.023923257117876, 0.329966396981112, 0.110246883777325, 0.065282037033215, 0.0190474201981777, -1.06001259426621, -0.390715113583702, 0.253908858686282, 1.21620058494563, 1.3340823428006, -0.0370546702937398, -0.0409115436286553, -0.010462326538115, 0.0312882145867689, -0.119519079590361
"Gn2P", 1703, 4, 1, -2.18547442188002, 0.0742001241044672, 0.155819540641819, -1.47585240404189, -0.633648745327175, 0.0887045603010082, 0.851896874201364, 1.19444307141413, 0, 1.3634, -2.0598, -0.2141, 0.4473, 0.0156233356538904, 0.299933245661656, 0.101456065221579, 0.0995816911737528, 0.0133006138604274, -1.67326028064286, -0.615886160379371, 0.0740345376982777, 0.839033587809345, 1.21543929179251, -0.0209962203783807, 0.197407876600968, -0.017762584947804, 0.0146700226027305, 0.0128632863920188
"Gn2P", 1703, 4, 1, -2.18547442188002, 0.0742001241044672, 0.155819540641819, -1.47585240404189, -0.633648745327175, 0.0887045603010082, 0.851896874201364, 1.19444307141413, 1, 1.6175, -2.6025, -0.0375, 0.1585, 0.119845001259461, 0.136815215507692, 0.136069964485563, 0.354958175860241, 0.0285221300233994, -2.17712681984183, -0.653954623084441, 0.0436689407124858, 0.753130055474841, 1.20305581469103, -0.00861274327689454, 0.70127441579994, 0.0203058777572654, 0.0450356195885224, 0.0987668187265225
"Gn2P", 1703, 4, 1, -2.18547442188002, 0.0742001241044672, 0.155819540641819, -1.47585240404189, -0.633648745327175, 0.0887045603010082, 0.851896874201364, 1.19444307141413, 2, 1.4761, -2.3038, -0.0851, 0.3631, 0.0581873064279779, 0.207964190358196, 0.0840359348909087, 0.210138130365804, 0.00751737584607531, -1.89516064800779, -0.621838132893236, 0.094185641651321, 0.826535504799325, 1.24256630749198, -0.0481232360778536, 0.419308243965895, -0.0118106124339393, -0.00548108135031282, 0.025361369402038
"Gn2P", 1703, 4, 1, -0.860839512221541, 0.0643725648517224, 0.37663073895532, -1.08773625445752, -0.380432903080612, 0.236771691146255, 0.943505890117973, 1.44621453186867, 0, 1.4249, -0.9786, -0.0557, 0.6266, 0.0162501734065171, 0.30720615156105, 0.0970273674675298, 0.0389562061815387, 0.0410363993208342, -1.11958549646274, -0.330352600359528, 0.186334388611112, 0.941502998141287, 1.43120638459239, 0.0150081472762771, 0.0318492420052197, -0.0500803027210834, 0.0504373025351429, 0.00200289197668602
"Gn2P", 1703, 4, 1, -0.860839512221541, 0.0643725648517224, 0.37663073895532, -1.08773625445752, -0.380432903080612, 0.236771691146255, 0.943505890117973, 1.44621453186867, 1, 1.5619, -0.5221, -0.0684, 0.3622, 0.125610946978864, 0.119027180032561, 0.164634185787246, 0.145670355147336, 0.126494875891781, -0.923866794471222, -0.206874807189567, 0.103053897897541, 0.843389214792767, 1.46035698233348, -0.0141424504648089, -0.163869459986296, -0.173558095891045, 0.133717793248714, 0.100116675325206
"Gn2P", 1703, 4, 1, -0.860839512221541, 0.0643725648517224, 0.37663073895532, -1.08773625445752, -0.380432903080612, 0.236771691146255, 0.943505890117973, 1.44621453186867, 2, 1.4882, -0.9018, -0.0554, 0.544, 0.0305088007876469, 0.258352228159646, 0.0889445929487656, 0.0503355220257446, 0.0555903946728257, -1.10164978250564, -0.316400621580726, 0.1648638135141, 0.917617728575881, 1.51250559242603, -0.0662910605573628, 0.0139135280481208, -0.0640322814998856, 0.0719078776321551, 0.0258881615420919
"Gn2P", 1703, 4, 1, -2.02544818810955, 0.577816851468569, 1.35198079200656, -1.33414067583941, -0.341677241200873, 0.525560339210795, 1.31599143319269, 0.924438885991383, 0, 1.1786, -1.9347, 0.4367, 1.5314, 0.0123284995433897, 0.210928656110568, 0.0688150609854065, 0.0689250167943282, 0.0104153824535744, -1.46134203271398, -0.330734600753755, 0.539902556438538, 1.26602138221512, 0.935014031821626, -0.010575145830243, 0.127201356874567, -0.0109426404471178, -0.0143422172277433, 0.0499700509775609
"Gn2P", 1703, 4, 1, -2.02544818810955, 0.577816851468569, 1.35198079200656, -1.33414067583941, -0.341677241200873, 0.525560339210795, 1.31599143319269, 0.924438885991383, 1, 1.3342, -2.2939, 0.6568, 1.2756, 0.0898681298849024, 0.0885783339234947, 0.0683174553619198, 0.231093810497721, 0.0471955258693305, -1.78145358505503, -0.327982755484715, 0.606150127938759, 1.23324903013213, 0.936405190201617, -0.011966304210234, 0.447312909215621, -0.0136944857161579, -0.0805897887279641, 0.0827424030605564
"Gn2P", 1703, 4, 1, -2.02544818810955, 0.577816851468569, 1.35198079200656, -1.33414067583941, -0.341677241200873, 0.525560339210795, 1.31599143319269, 0.924438885991383, 2, 1.2675, -2.1837, 0.5962, 1.4275, 0.0571668353520995, 0.113110049145436, 0.0523252493395837, 0.171369540216296, 0.0448311716461191, -1.66523822268928, -0.327616679641151, 0.601926578231167, 1.27338873524659, 0.932478441044138, -0.00803955505275444, 0.33109754684987, -0.0140605615597221, -0.0763662390203723, 0.0426026979460956
"Gn2P", 1703, 4, 1, 0.175784042068986, 0.729150054900141, 0.913520843095702, -0.663331500354338, 0.110304297777394, 0.695109810341607, 1.30054217503023, 1.37737147179911, 0, 1.4531, -0.0536, 0.665, 1.234, 0.0200064285928863, 0.446317706955835, 0.134694417499777, 0.0583904303386872, 0.0637989412766003, -0.680443949236066, 0.201466163257322, 0.632656395653018, 1.26686697956275, 1.31335390220819, 0.06401756959092, 0.017112448881728, -0.0911618654799277, 0.062453414688589, 0.0336751954674845
"Gn2P", 1703, 4, 1, 0.175784042068986, 0.729150054900141, 0.913520843095702, -0.663331500354338, 0.110304297777394, 0.695109810341607, 1.30054217503023, 1.37737147179911, 1, 1.73, 0.2392, 0.8379, 1.1261, 0.085754184090322, 0.248285667363374, 0.165971226963688, 0.149254890752505, 0.165604523787627, -0.580693761692557, 0.394724369820695, 0.732255436136086, 1.30266794695021, 1.50882798093486, -0.131456509135752, -0.0826377386617806, -0.284420072043301, -0.0371456257944792, -0.00212577191997498
"Gn2P", 1703, 4, 1, 0.175784042068986, 0.729150054900141, 0.913520843095702, -0.663331500354338, 0.110304297777394, 0.695109810341607, 1.30054217503023, 1.37737147179911, 2, 1.6179, 0.1427, 0.6099, 1.1346, 0.0622067844904327, 0.275742226479535, 0.0989465087854958, 0.091899868626541, 0.101035030763638, -0.614218379216982, 0.268716917006559, 0.620748029881593, 1.27322894705876, 1.43855587416869, -0.0611844023695809, -0.0491131211373557, -0.158412619229165, 0.0743617804600142, 0.0273132279714694
"Gn2P", 1703, 4, 1, -0.216191963105505, 0.498561864542645, 0.566007335811009, -0.821061817501955, -0.0922240129980873, 0.487300705374804, 1.11994888007762, 1.49609188703218, 0, 1.4767, -0.4045, 0.3625, 0.9024, 0.0201024070156575, 0.432699491367482, 0.132829331324266, 0.0523443737936095, 0.0572583373097139, -0.846529916627785, -0.0139201227531575, 0.426439779100807, 1.09814158258622, 1.4459557112002, 0.0501361758319754, 0.0254680991258303, -0.0783038902449298, 0.0608609262739972, 0.0218072974913996
"Gn2P", 1703, 4, 1, -0.216191963105505, 0.498561864542645, 0.566007335811009, -0.821061817501955, -0.0922240129980873, 0.487300705374804, 1.11994888007762, 1.49609188703218, 1, 1.5856, -0.0777, 0.1755, 0.7372, 0.119054428138662, 0.273227580770436, 0.165755328386877, 0.124750762283943, 0.121113055707077, -0.71049243608183, 0.0348512238880395, 0.320396538385326, 1.04235825006373, 1.41420338516572, 0.0818885018664575, -0.110569381420125, -0.127075236886127, 0.166904166989478, 0.0775906300138975
"Gn2P", 1703, 4, 1, -0.216191963105505, 0.498561864542645, 0.566007335811009, -0.821061817501955, -0.0922240129980873, 0.487300705374804, 1.11994888007762, 1.49609188703218, 2, 1.5995, -0.2403, 0.3218, 0.8162, 0.0529111969591948, 0.307961610355177, 0.107835890401277, 0.0768866054781378, 0.0850812236556147, -0.79004857783888, 0.0287477886094321, 0.403144498996182, 1.08883721800062, 1.56860904726386, -0.0725171602316772, -0.0310132396630752, -0.120971801607519, 0.0841562063786216, 0.031111662077004
"Gn2P", 1703, 4, 1, -0.929086045317967, -0.663449436369204, 0.32002605066858, -1.25261359565773, -0.599281148922863, 0.0315477865527043, 0.812766871175188, 1.35608020838851, 0, 1.3767, -1.2082, -0.5366, 0.4464, 0.0176819127281229, 0.339957362076351, 0.106294616589095, 0.0427468393316337, 0.0420965426238699, -1.21900769023136, -0.55720397716191, -0.0279994074974698, 0.842151484652343, 1.31704451601516, 0.0390356923733561, -0.0336059054263735, -0.0420771717609536, 0.059547194050174, -0.0293846134771546
"Gn2P", 1703, 4, 1, -0.929086045317967, -0.663449436369204, 0.32002605066858, -1.25261359565773, -0.599281148922863, 0.0315477865527043, 0.812766871175188, 1.35608020838851, 1, 1.5197, -1.0854, -0.9509, 0.0302, 0.133400016826347, 0.182749372403457, 0.222198020225496, 0.189695639664921, 0.203791271529985, -1.21168947508786, -0.709757205384263, -0.303694943426877, 0.679837144884595, 1.32109207439566, 0.0349881339928579, -0.0409241205698756, 0.110476056461399, 0.335242729979581, 0.132929726290593
"Gn2P", 1703, 4, 1, -0.929086045317967, -0.663449436369204, 0.32002605066858, -1.25261359565773, -0.599281148922863, 0.0315477865527043, 0.812766871175188, 1.35608020838851, 2, 1.4529, -1.1435, -0.4795, 0.2982, 0.0463536783555174, 0.262729788302672, 0.0926388798823001, 0.058801714451176, 0.0636308880001291, -1.21779002681971, -0.537082541403973, -0.0594357446261085, 0.791059365101963, 1.40594729490461, -0.0498670865160933, -0.034823568838023, -0.0621986075188899, 0.0909835311788128, 0.0217075060732252
"Gn2P", 1703, 4, 1, -0.754663258286936, -0.448114238620482, 1.7488273161047, -1.10989611359219, -0.366560801176665, 0.394978280241292, 1.28132163157384, 1.14431113277324, 0, 1.2844, -1.0057, -0.2195, 1.6634, 0.015482116726126, 0.286610490019792, 0.0947518136077809, 0.0649271307524628, 0.0125001689778552, -1.07466182765514, -0.369344997354393, 0.373507115273626, 1.40441473313551, 1.15346667276999, -0.00915553999674601, -0.0352342859370502, 0.00278419617772746, 0.0214711649676661, -0.123093101561667
"Gn2P", 1703, 4, 1, -0.754663258286936, -0.448114238620482, 1.7488273161047, -1.10989611359219, -0.366560801176665, 0.394978280241292, 1.28132163157384, 1.14431113277324, 1, 1.4856, -0.7594, -0.3456, 2.2533, 0.106897027281921, 0.15492736827822, 0.117285847382139, 0.299126949765778, 0.0303593916256267, -1.02630936677217, -0.376503471832752, 0.446613745571423, 1.87136900770657, 1.1682212249797, -0.0239100922064599, -0.0835867468200231, 0.00994267065608617, -0.0516354653301306, -0.590047376132733
"Gn2P", 1703, 4, 1, -0.754663258286936, -0.448114238620482, 1.7488273161047, -1.10989611359219, -0.366560801176665, 0.394978280241292, 1.28132163157384, 1.14431113277324, 2, 1.3835, -0.9327, -0.356, 1.8995, 0.0596703049760028, 0.209357361372625, 0.0831975108011809, 0.160770250033921, 0.0291428497294195, -1.08028407886599, -0.415592037675283, 0.382984326828375, 1.59749168631052, 1.17361938425408, -0.0293082514808329, -0.0296120347262026, 0.0490312364986173, 0.0119939534129175, -0.316170054736683
"Gn2P", 1703, 4, 1, -0.0318003792421812, 0.349842941905852, 1.03542657000517, -0.768448352906118, -0.0217034553512764, 0.582414220623636, 1.23764625248736, 1.41255515932654, 0, 1.4402, -0.2746, 0.4192, 1.2078, 0.0167724205746664, 0.335785320978612, 0.103256963404137, 0.0438877430902047, 0.0501068469566178, -0.777523129708414, 0.0474755050638833, 0.53000849792392, 1.24713814715565, 1.38466166483261, 0.0278934944939346, 0.00907477680229618, -0.0691789604151597, 0.0524057226997161, -0.00949189466829314
"Gn2P", 1703, 4, 1, -0.0318003792421812, 0.349842941905852, 1.03542657000517, -0.768448352906118, -0.0217034553512764, 0.582414220623636, 1.23764625248736, 1.41255515932654, 1, 1.6275, 0.0616, 0.5097, 0.8682, 0.115591422289367, 0.122127058691455, 0.15966096054254, 0.145865474962118, 0.139943395365525, -0.6514465779493, 0.204856803802524, 0.496257905176316, 1.12510705895303, 1.43602038793997, -0.0234652286134285, -0.117001774956818, -0.2265602591538, 0.0861563154473196, 0.112539193534323
"Gn2P", 1703, 4, 1, -0.0318003792421812, 0.349842941905852, 1.03542657000517, -0.768448352906118, -0.0217034553512764, 0.582414220623636, 1.23764625248736, 1.41255515932654, 2, 1.5355, -0.142, 0.3905, 1.1287, 0.0429440015535713, 0.245605494485173, 0.086257949443757, 0.0654701812014694, 0.0727703715892234, -0.733166880609375, 0.0858081838142333, 0.516627988115259, 1.2413899505369, 1.47683666499833, -0.0642815056717894, -0.0352814722967428, -0.10751163916551, 0.0657862325083769, -0.00374369804954289
"Gn2P", 1703, 4, 1, -0.549243567008786, 0.516790135589843, 2.11925691273906, -0.878841542053929, -0.0363768696401528, 0.735961957759987, 1.54556218195031, 1.07525653366565, 0, 1.2275, -0.6454, 0.5771, 2.1246, 0.00758217694273037, 0.114354785029398, 0.0396394881640537, 0.0294327018279698, 0.0131055925206946, -0.884635160642635, -0.019035715545723, 0.721314294443652, 1.59956496026096, 1.08592417123166, -0.010667637566014, 0.00579361858870531, -0.0173411540944299, 0.0146476633163346, -0.054002778310656
"Gn2P", 1703, 4, 1, -0.549243567008786, 0.516790135589843, 2.11925691273906, -0.878841542053929, -0.0363768696401528, 0.735961957759987, 1.54556218195031, 1.07525653366565, 1, 1.2915, -0.2953, 0.5862, 2.6811, 0.0932834874562603, 0.0482865142576752, 0.102635571901661, 0.228220190682979, 0.086630199499102, -0.752720035829016, 0.0873113570697247, 0.820906627805427, 1.95777185312906, 1.07680069038075, -0.00154415671509955, -0.126121506224913, -0.123688226709878, -0.0849446700454396, -0.412209671178755
"Gn2P", 1703, 4, 1, -0.549243567008786, 0.516790135589843, 2.11925691273906, -0.878841542053929, -0.0363768696401528, 0.735961957759987, 1.54556218195031, 1.07525653366565, 2, 1.2447, -0.575, 0.5207, 2.1646, 0.0256114750842974, 0.0966102140914615, 0.0351962386829584, 0.048456701798654, 0.0178940110418351, -0.859980886400653, -0.0155208953635581, 0.713035657786595, 1.63542817424799, 1.10065098566268, -0.0253944519970297, -0.0188606556532761, -0.0208559742765948, 0.0229262999733924, -0.0898659922976834
"Gn2P", 1703, 4, 1, -0.681595254910435, -0.133861039604479, 0.677474753452283, -1.05388785349574, -0.350885479778785, 0.278962326113949, 1.0059835718895, 1.42174604689596, 0, 1.3977, -0.8754, -0.0856, 0.8175, 0.0150100512041177, 0.273345946219831, 0.0854221499008959, 0.0341290437214517, 0.0373571362099221, -1.05664886500951, -0.307048606619483, 0.2313703579992, 1.02754456535835, 1.40686469257957, 0.0148813543163855, 0.00276101151377373, -0.0438368731593017, 0.0475919681147493, -0.0215609934688512
