"mode","seed","ncat","p11","p12","p13","p14","th10","th11","th12","th13","info","p21","p22","p23","p24","rmse_p","rmse_ii","rmse_iic","rmse_t","rmse_tt","th20","th21","th22","th23"
"G2P",1702,4,1,-3.37684327426273,-0.0797933840025665,0.0954734151222257,-1.74573245461391,-0.769364607209379,0.00847345751268141,0.802205173764372,0,1.3209,-3.1034,-0.3461,0.3631,0.00194660662109076,0.0245726230839369,0.0136375577904939,0.0822282846071966,0.0112276893236171,-1.9079467097889,-0.750168567557387,0.0053597644767298,0.783381902179691
"G2P",1702,4,1,-3.37684327426273,-0.0797933840025665,0.0954734151222257,-1.74573245461391,-0.769364607209379,0.00847345751268141,0.802205173764372,1,1.4625,-3.2379,-0.1949,0.1937,0.00976275330400104,0.00812694388793388,0.0055589920048949,0.185768377873136,0.0271073750324941,-2.10881943434019,-0.723261313167958,-0.000409989002446766,0.738936092213784
"G2P",1702,4,1,-3.37684327426273,-0.0797933840025665,0.0954734151222257,-1.74573245461391,-0.769364607209379,0.00847345751268141,0.802205173764372,2,1.4651,-3.2881,-0.1701,0.1904,0.0106447993527151,0.00838811776786429,0.0053330983240953,0.195298605262027,0.0317842128009519,-2.1270487937821,-0.714333783769005,0.00695128091221903,0.737914258368716
"G2P",1702,4,1,-1.00661617045624,-0.0852934362535345,2.09459051232476,-1.11377722778006,-0.30678340094731,0.510123144461375,1.42064519451015,0,1.1864,-1.1366,0.0211,2.0497,0.00148340837070185,0.0206218256373789,0.00963954715658165,0.0272284989362591,0.00723287979151603,-1.06078258425651,-0.312261332026187,0.498856560181717,1.42021076976063
"G2P",1702,4,1,-1.00661617045624,-0.0852934362535345,2.09459051232476,-1.11377722778006,-0.30678340094731,0.510123144461375,1.42064519451015,1,1.2671,-0.901,-0.0613,2.1453,0.00809381603795412,0.0109378395481187,0.00777229328599308,0.0782246358047554,0.0102661559982952,-0.999703269093935,-0.291455053854118,0.501110727896732,1.52622608605724
"G2P",1702,4,1,-1.00661617045624,-0.0852934362535345,2.09459051232476,-1.11377722778006,-0.30678340094731,0.510123144461375,1.42064519451015,2,1.2435,-0.9247,-0.1178,2.0639,0.00871711011535358,0.0120691987492811,0.00680496678661079,0.0669371077666163,0.0258114308798672,-0.999766680142301,-0.312688055812839,0.465808079944695,1.47473041171205
"G2P",1702,4,1,-0.726063516500643,0.366441278713937,0.835950078782797,-0.978675980385039,-0.211958322916811,0.443474280332709,1.1421702350633,0,1.3137,-0.8253,0.2633,1.057,0.00219808586287944,0.0418692355248972,0.0158745692632518,0.0378937764905571,0.0311453542782901,-0.984827958496294,-0.169705604273541,0.409936137172819,1.08929484312317
"G2P",1702,4,1,-0.726063516500643,0.366441278713937,0.835950078782797,-0.978675980385039,-0.211958322916811,0.443474280332709,1.1421702350633,1,1.445,-0.3507,0.3882,0.8286,0.0167922703331903,0.0164815321772971,0.0194599024370889,0.152565485539726,0.130953202588221,-0.806602823538187,0.0124288813403911,0.410359232847136,1.03239995493105
"G2P",1702,4,1,-0.726063516500643,0.366441278713937,0.835950078782797,-0.978675980385039,-0.211958322916811,0.443474280332709,1.1421702350633,2,1.3788,-0.6339,0.222,0.88,0.00819487418811544,0.0264338788621649,0.0126392627122432,0.0853411959373532,0.0682820252669258,-0.919812948206393,-0.131424003041325,0.356862917072152,1.03409471787672
"G2P",1702,4,1,-0.478324578742817,-0.43378725428363,1.05773537713259,-1.03799218238392,-0.342136257880804,0.313200802284118,1.08545697753318,0,1.3425,-0.8016,-0.1855,1.0895,0.00259837967676449,0.0473109147069207,0.0183403618278539,0.0401749561989043,0.0295881572114452,-0.984710906154312,-0.315719616698974,0.26928567721111,1.11693453913145
"G2P",1702,4,1,-0.478324578742817,-0.43378725428363,1.05773537713259,-1.03799218238392,-0.342136257880804,0.313200802284118,1.08545697753318,1,1.4782,-0.6842,-0.1629,1.1801,0.0054362084668955,0.0414634760020734,0.0202995807065035,0.0786027661061633,0.0309829483696254,-0.97227871068354,-0.288532035885772,0.315733913677635,1.21780307579913
"G2P",1702,4,1,-0.478324578742817,-0.43378725428363,1.05773537713259,-1.03799218238392,-0.342136257880804,0.313200802284118,1.08545697753318,2,1.4099,-0.6534,-0.199,0.9705,0.0064386686885791,0.040292670405005,0.0163969258423434,0.0685031357461503,0.054097176565628,-0.938082340293713,-0.283756668245082,0.239911396152789,1.08849479658876
"G2P",1702,4,1,-0.886624058840952,0.974247383724061,1.42277079857253,-0.9444876593121,-0.0485597000376594,0.722037476403874,1.44385285920572,0,1.1929,-0.9049,0.8103,1.6951,0.00215781087156207,0.0353483003077366,0.0132813280832601,0.0785769571820328,0.0146900901845795,-0.968561719802123,-0.0244328222879347,0.71395725246248,1.29065234953758
"G2P",1702,4,1,-0.886624058840952,0.974247383724061,1.42277079857253,-0.9444876593121,-0.0485597000376594,0.722037476403874,1.44385285920572,1,1.2912,-1.0546,0.7261,1.4684,0.00614905303061023,0.0306228039385684,0.0145731291625214,0.117486981626628,0.0371282590699345,-1.07804349803796,-0.0876817111822318,0.67099836288594,1.26153424116444
"G2P",1702,4,1,-0.886624058840952,0.974247383724061,1.42277079857253,-0.9444876593121,-0.0485597000376594,0.722037476403874,1.44385285920572,2,1.2193,-0.8334,0.7443,1.5064,0.00453173857314105,0.0315350538490269,0.0118765454411573,0.11056090373039,0.0382144956657727,-0.950471665169301,-0.0239115414339899,0.660608563712728,1.23295477393311
"G2P",1702,4,1,-0.988098830743349,-0.0955592462396715,0.185770945116567,-1.16487087426026,-0.479223163583366,0.13198963809246,0.855037230362992,0,1.3899,-1.1194,-0.2163,0.4511,0.00237889562647358,0.0479570607914994,0.0183244188154302,0.0402771980432008,0.0449825962813389,-1.1515356449276,-0.424463960548167,0.0765664336778867,0.839516905531975
"G2P",1702,4,1,-0.988098830743349,-0.0955592462396715,0.185770945116567,-1.16487087426026,-0.479223163583366,0.13198963809246,0.855037230362992,1,1.5657,-0.6539,-0.1341,0.2134,0.0165731259356161,0.0138694139288551,0.0196003768042378,0.153291994709655,0.131348408944582,-0.980054056271157,-0.276800873806953,0.0281511567934109,0.765152455457437
"G2P",1702,4,1,-0.988098830743349,-0.0955592462396715,0.185770945116567,-1.16487087426026,-0.479223163583366,0.13198963809246,0.855037230362992,2,1.4965,-0.9243,-0.1761,0.2693,0.00901720300969382,0.0258089700692339,0.0136737188625764,0.089755008104858,0.0852557024506385,-1.09635473096436,-0.370418826378442,0.0321536695918606,0.779381565496357
"G2P",1702,4,1,-0.657543712979421,-0.627467470381149,1.54722028143908,-1.12210905436192,-0.405321828072031,0.331471130606076,1.20373891282435,0,1.2985,-0.9844,-0.3363,1.4902,0.00260389755503036,0.0407620839255981,0.016944790025766,0.052563381227652,0.0153097504498016,-1.04996830098339,-0.411869337631895,0.305774915027336,1.2754618694687
"G2P",1702,4,1,-0.657543712979421,-0.627467470381149,1.54722028143908,-1.12210905436192,-0.405321828072031,0.331471130606076,1.20373891282435,1,1.4614,-0.8605,-0.2912,1.9896,0.0110100164503367,0.0283405947708776,0.0200502476459985,0.209821705351795,0.0568185769789712,-1.0532715444736,-0.388027570108012,0.42835229859666,1.60582962063737
"G2P",1702,4,1,-0.657543712979421,-0.627467470381149,1.54722028143908,-1.12210905436192,-0.405321828072031,0.331471130606076,1.20373891282435,2,1.4217,-0.8268,-0.4456,1.6435,0.0089418941815411,0.0343094909097792,0.0146596852105635,0.118472236425398,0.0161005042229262,-1.02387178574201,-0.426173759443503,0.312954228414381,1.41754827548171
"G2P",1702,4,1,-0.189878079649136,1.21168476583516,1.7945404157842,-0.697992929543725,0.198068559285095,0.937737264937071,1.63380011388253,0,1.183,-0.2702,1.1275,2.0748,0.00208030779024572,0.0364048699584899,0.0126899038609104,0.107886221904253,0.0335917282313363,-0.709151740779599,0.232084192939633,0.890533988739501,1.42631995622356
"G2P",1702,4,1,-0.189878079649136,1.21168476583516,1.7945404157842,-0.697992929543725,0.198068559285095,0.937737264937071,1.63380011388253,1,1.2864,0.1222,1.1474,1.7855,0.013696093662557,0.0204742943910575,0.0140530210471644,0.163046868953126,0.10850579907585,-0.579231131807574,0.380138233904079,0.891141568961979,1.39523725843164
"G2P",1702,4,1,-0.189878079649136,1.21168476583516,1.7945404157842,-0.697992929543725,0.198068559285095,0.937737264937071,1.63380011388253,2,1.2323,-0.0954,0.9378,1.8642,0.00866590406387712,0.0260372920995781,0.0096527691257647,0.142619290779726,0.0788582502854802,-0.653252622925283,0.245764913125408,0.80974926259075,1.38741934665531
"G2P",1702,4,1,0.263869952709529,0.615223858718099,1.72930268284193,-0.629349747018802,0.185794164627109,0.836241728503078,1.50992539978237,0,1.3346,0.0176,0.7587,1.8225,0.00208845546867346,0.0393154992681344,0.0152923892557435,0.0530600706633775,0.0483312480399364,-0.627642212775388,0.245257289360363,0.77731919114893,1.44472693269361
"G2P",1702,4,1,0.263869952709529,0.615223858718099,1.72930268284193,-0.629349747018802,0.185794164627109,0.836241728503078,1.50992539978237,1,1.5126,0.2535,0.7756,1.9241,0.00908123202897889,0.0221803696696707,0.017188049152985,0.105232110759639,0.0987400472055485,-0.553951450974158,0.354627317755642,0.863520972831672,1.60668021737208
"G2P",1702,4,1,0.263869952709529,0.615223858718099,1.72930268284193,-0.629349747018802,0.185794164627109,0.836241728503078,1.50992539978237,2,1.4562,0.1983,0.6279,1.6652,0.00928890709934865,0.0208233583944321,0.0105807313426636,0.0826206803546717,0.0815896594820052,-0.570813287672075,0.280563005330222,0.731410986661972,1.44741481977342
"G2P",1702,4,1,-0.335111252199629,0.66377502150495,1.46393224238209,-0.802566677263848,0.0165450622761985,0.705207438142051,1.40595816641094,0,1.2585,-0.457,0.6414,1.6303,0.0019489748994799,0.0359941351385693,0.0133922097950442,0.0547606451475375,0.0309810905677049,-0.806128435049406,0.0542037930412692,0.666980433087287,1.31054987017271
"G2P",1702,4,1,-0.335111252199629,0.66377502150495,1.46393224238209,-0.802566677263848,0.0165450622761985,0.705207438142051,1.40595816641094,1,1.3762,-0.0937,0.7032,1.3025,0.0141443765479028,0.0117975401280175,0.0150689196011877,0.141949269504213,0.108580032139972,-0.680383213209249,0.195271634384884,0.646678107368232,1.23188717105507
"G2P",1702,4,1,-0.335111252199629,0.66377502150495,1.46393224238209,-0.802566677263848,0.0165450622761985,0.705207438142051,1.40595816641094,2,1.3239,-0.2589,0.5166,1.4558,0.00910685516010195,0.0201650235667059,0.00979051354273612,0.0944033834985775,0.0695670563503722,-0.739677880018516,0.0808892004856927,0.60333223082523,1.27490753322977
"G2P",1702,4,1,-0.805961009733108,-0.597814305252987,0.1562884744924,-1.2138492699256,-0.578982919291634,0.0207003701999797,0.778231324282779,0,1.3852,-1.1097,-0.4936,0.3377,0.002720632705053,0.0583891804656124,0.0206694244488785,0.0576039429323933,0.0530213787425672,-1.14492547856816,-0.520390241310347,-0.0500152426324738,0.787642388997278
"G2P",1702,4,1,-0.805961009733108,-0.597814305252987,0.1562884744924,-1.2138492699256,-0.578982919291634,0.0207003701999797,0.778231324282779,1,1.6191,-0.8683,-0.5402,-0.077,0.0164917242840729,0.0169383360600281,0.0189762648616854,0.154195080020744,0.145820546833828,-1.10441463471042,-0.506866930679628,-0.221353714300288,0.639171424279277
"G2P",1702,4,1,-0.805961009733108,-0.597814305252987,0.1562884744924,-1.2138492699256,-0.578982919291634,0.0207003701999797,0.778231324282779,2,1.5287,-0.9167,-0.4081,0.1007,0.0110061436119407,0.0282956964243468,0.0142297950375904,0.109542868996062,0.10118792572574,-1.10289175346218,-0.458778958686503,-0.106845687335616,0.707733088887912
"G2P",1702,4,1,-0.875698104881659,-0.77828032311823,0.054186353977444,-1.28126504259708,-0.660157967244151,-0.0565593111623449,0.723077372163995,0,1.3703,-1.2193,-0.6392,0.2279,0.00285822236688804,0.0615363025709967,0.0213139019494368,0.0665138143918663,0.0553257803396231,-1.18996772192641,-0.599340383401657,-0.13061366556589,0.736431148694042
"G2P",1702,4,1,-0.875698104881659,-0.77828032311823,0.054186353977444,-1.28126504259708,-0.660157967244151,-0.0565593111623449,0.723077372163995,1,1.6215,-1.0075,-0.6937,-0.2096,0.0167073480717373,0.0192431493092442,0.0197985667152314,0.161328708876928,0.15663074521896,-1.17884416046343,-0.611839782172204,-0.323514221278067,0.581591679986263
"G2P",1702,4,1,-0.875698104881659,-0.77828032311823,0.054186353977444,-1.28126504259708,-0.660157967244151,-0.0565593111623449,0.723077372163995,2,1.5263,-1.0215,-0.5286,-0.0225,0.0116545098310332,0.0311112311781931,0.014671788080147,0.116544694684496,0.105769422036278,-1.15547793873374,-0.536074146695927,-0.191335857311225,0.65274419347556
"G2P",1702,4,1,-0.599200422007892,0.209941848635045,0.514900823247846,-0.97878487608209,-0.263804667085354,0.341869201477015,1.02318380328508,0,1.3895,-0.7542,0.1112,0.7781,0.00249059795168486,0.0514071639756991,0.0191442481585768,0.0424700587379556,0.0451669243050751,-0.97891902711155,-0.205762413469748,0.2894168426286,0.990098271601548
"G2P",1702,4,1,-0.599200422007892,0.209941848635045,0.514900823247846,-0.97878487608209,-0.263804667085354,0.341869201477015,1.02318380328508,1,1.5773,-0.3289,0.1776,0.5304,0.0165789958585145,0.0148111517898163,0.0190652410494047,0.147807819944722,0.132071461815507,-0.822004775758982,-0.0534590643133407,0.251961802044415,0.920811963350127
"G2P",1702,4,1,-0.599200422007892,0.209941848635045,0.514900823247846,-0.97878487608209,-0.263804667085354,0.341869201477015,1.02318380328508,2,1.4984,-0.539,0.0907,0.5931,0.00958371486758851,0.0263913649663852,0.0140326807609806,0.0960830345177729,0.0889224019941261,-0.90714328593983,-0.152849592802892,0.235049015087979,0.933330033629887
"G2P",1702,4,1,0.379428376559661,0.756630785592722,1.47253051752984,-0.585921647749509,0.231603884129436,0.853197592732291,1.48127684331345,0,1.3618,0.125,0.8407,1.6621,0.00235338092941068,0.0491086719998691,0.0175905882432672,0.0691708726872139,0.0603863817216244,-0.588853988553699,0.309227620485356,0.783096944757855,1.39077659691399
"G2P",1702,4,1,0.379428376559661,0.756630785592722,1.47253051752984,-0.585921647749509,0.231603884129436,0.853197592732291,1.48127684331345,1,1.5825,0.3968,0.8172,1.2321,0.0139169472252729,0.0115694848166225,0.0168281940703756,0.159875634112486,0.137363992806661,-0.501801845040992,0.430473037967892,0.722592618818807,1.28491459448646
"G2P",1702,4,1,0.379428376559661,0.756630785592722,1.47253051752984,-0.585921647749509,0.231603884129436,0.853197592732291,1.48127684331345,2,1.5198,0.3242,0.7187,1.4583,0.00988602038236512,0.020792470193756,0.0111349847641695,0.107266383698955,0.102431937722082,-0.526180115440081,0.362837906805764,0.733805227445852,1.37649921207364
"G2P",1702,4,1,-0.970348563663729,-0.309010795395505,0.0810961399591082,-1.20719142095633,-0.549443913326145,0.0521797537596649,0.791222456652036,0,1.3979,-1.1549,-0.3682,0.3276,0.00243204903893089,0.0510331590289625,0.0189503212982694,0.047495576866859,0.0508266718680634,-1.17189410445801,-0.490551338281496,-0.013255071250889,0.785991107291804
"G2P",1702,4,1,-0.970348563663729,-0.309010795395505,0.0810961399591082,-1.20719142095633,-0.549443913326145,0.0521797537596649,0.791222456652036,1,1.5992,-0.77,-0.3476,0.0417,0.0155331175195042,0.0123598832413362,0.0174150928387623,0.145340316499602,0.127696492043239,-1.04778676903681,-0.398552853658335,-0.109533171984607,0.690394855734498
"G2P",1702,4,1,-0.970348563663729,-0.309010795395505,0.0810961399591082,-1.20719142095633,-0.549443913326145,0.0521797537596649,0.791222456652036,2,1.5266,-0.955,-0.3083,0.1269,0.00982817836934275,0.0227591580512076,0.0130813175071054,0.0991890899663733,0.0946310612232559,-1.12168946955685,-0.433110026335169,-0.0632825343793186,0.719262708628635
"G2P",1702,4,1,-0.197181389484119,0.494281078144419,0.607036142190844,-0.813990667418074,-0.0826537203815816,0.498824085501501,1.132104513495,0,1.4252,-0.3941,0.3749,0.9358,0.00283297138092383,0.061866307532995,0.0222255043683588,0.0568618466382546,0.0573892573763167,-0.822071737745723,-0.00629774784189298,0.435181756473301,1.07744928384409
"G2P",1702,4,1,-0.197181389484119,0.494281078144419,0.607036142190844,-0.813990667418074,-0.0826537203815816,0.498824085501501,1.132104513495,1,1.6776,0.0093,0.4308,0.7052,0.0164398303125052,0.0166330472490974,0.019722337180054,0.154068452448746,0.148316946646135,-0.675866933121008,0.160985060088565,0.417375361519371,1.03272425289793
"G2P",1702,4,1,-0.197181389484119,0.494281078144419,0.607036142190844,-0.813990667418074,-0.0826537203815816,0.498824085501501,1.132104513495,2,1.586,-0.1539,0.3119,0.7462,0.0111687028181886,0.028225765702238,0.0150053279086926,0.111639436814037,0.107139768644372,-0.740387589270905,0.0561190456410356,0.375621368461897,1.03210825246302
"G2P",1702,4,1,0.433763249841715,0.466186818024944,1.95810857499008,-0.599972966318702,0.211119723863113,0.862579533345868,1.55478185919816,0,1.3783,0.1156,0.7246,1.9652,0.0021294959637039,0.036828837193711,0.0157935885934445,0.0426520086435314,0.0481945287746805,-0.594797390246724,0.273367557805169,0.806961685662209,1.53799344157785
