"mode", "seed", "ncat", "p11", "p12", "p13", "p14", "p15", "th10", "th11", "th12", "th13", "th14", "a_iinfo1", "method", "p21", "p22", "p23", "p24", "p25", "rmse_p", "rmse_ii", "rmse_iic", "rmse_t", "rmse_tt", "th20", "th21", "th22", "th23", "th24", "a_iinfo2", "difai", "dth0", "dth1", "dth2", "dth3", "dth4"
"Gn2P", 1701, 5, 1, -0.299881, 0.182707, 0.3865572, 0.4277855, -0.9287602, -0.300677, 0.1484403, 0.5724717, 1.12061, 2.134647, 0, 1.7064, -0.545, 0.0213, 0.4121, 0.8161, 0.02439826, 0.8290895, 0.2037847, 0.07471072, 0.08144758, -0.9655095, -0.1910657, 0.1597813, 0.4525068, 1.115802, 1.972604, 0.1620426, 0.03674933, -0.1096113, -0.01134102, 0.1199649, 0.004807182
"Gn2P", 1701, 5, 1, -0.299881, 0.182707, 0.3865572, 0.4277855, -0.9287602, -0.300677, 0.1484403, 0.5724717, 1.12061, 2.134647, 1, 2.4117, -0.5726, 0.048, 0.4155, 0.8291, 0.06234408, 1.699047, 0.5656841, 0.09615466, 0.05342659, -1.073431, -0.2177578, 0.1958589, 0.5245814, 1.238429, 3.625937, -1.49129, 0.1446708, -0.08291918, -0.04741868, 0.04789032, -0.1178192
"Gn2P", 1701, 5, 1, -0.299881, 0.182707, 0.3865572, 0.4277855, -0.9287602, -0.300677, 0.1484403, 0.5724717, 1.12061, 2.134647, 2, 1.9066, -0.3751, 0.0204, 0.3815, 0.7173, 0.05214736, 0.5879326, 0.1661072, 0.09866961, 0.1090746, -0.9036994, -0.1376718, 0.1562579, 0.4277054, 1.099131, 2.232754, -0.09810717, -0.02506074, -0.1630052, -0.007817623, 0.1447663, 0.02147833
"Gn2P", 1701, 5, 1, -0.5832939, 0.6442201, 0.7409149, 2.617679, -0.9025401, -0.127709, 0.4951091, 1.098655, 1.797231, 1.45774, 0, 1.3804, -0.6648, 0.4358, 1.0476, 2.5514, 0.017428, 0.387583, 0.1064593, 0.08598702, 0.03953842, -0.9466579, -0.07025175, 0.4765709, 1.047585, 1.966846, 1.413427, 0.04431309, 0.0441178, -0.05745729, 0.01853815, 0.05106999, -0.1696152
"Gn2P", 1701, 5, 1, -0.5832939, 0.6442201, 0.7409149, 2.617679, -0.9025401, -0.127709, 0.4951091, 1.098655, 1.797231, 1.45774, 1, 1.4584, -0.2462, 0.8396, 1.0279, 2.8348, 0.1118501, 0.2942081, 0.1949867, 0.2455066, 0.1727699, -0.7680474, 0.1886949, 0.6338593, 1.104538, 2.202054, 1.358804, 0.09893615, -0.1344927, -0.316404, -0.1387502, -0.005882653, -0.4048229
"Gn2P", 1701, 5, 1, -0.5832939, 0.6442201, 0.7409149, 2.617679, -0.9025401, -0.127709, 0.4951091, 1.098655, 1.797231, 1.45774, 2, 1.4315, -0.5691, 0.3845, 0.9998, 2.6232, 0.03200814, 0.3495205, 0.1002325, 0.120977, 0.04479621, -0.9152108, -0.05893475, 0.4553894, 1.057191, 2.052162, 1.489129, -0.03138952, 0.01267071, -0.06877429, 0.03971965, 0.0414638, -0.2549311
"Gn2P", 1701, 5, 1, -0.925044, 0.9318352, 1.079091, 1.39384, -0.9707304, -0.12464, 0.5312399, 1.063749, 1.605004, 1.454759, 0, 1.3389, -0.9169, 0.6237, 1.2012, 1.7805, 0.02416766, 0.6636673, 0.1732762, 0.08552396, 0.06893301, -1.054838, -0.08275635, 0.5753622, 0.9400313, 1.50258, 1.318143, 0.1366161, 0.08410736, -0.04188362, -0.04412227, 0.1237175, 0.1024239
"Gn2P", 1701, 5, 1, -0.925044, 0.9318352, 1.079091, 1.39384, -0.9707304, -0.12464, 0.5312399, 1.063749, 1.605004, 1.454759, 1, 1.7233, -1.1041, 0.7673, 1.3186, 1.6537, 0.08158079, 0.5725479, 0.2331903, 0.1777333, 0.1194938, -1.287641, -0.1008184, 0.7655993, 1.104039, 1.624961, 1.769252, -0.3144932, 0.3169105, -0.02382157, -0.2343594, -0.04029032, -0.0199569
"Gn2P", 1701, 5, 1, -0.925044, 0.9318352, 1.079091, 1.39384, -0.9707304, -0.12464, 0.5312399, 1.063749, 1.605004, 1.454759, 2, 1.4327, -1.0089, 0.6574, 1.1588, 1.7584, 0.03570017, 0.6095657, 0.1653105, 0.09733001, 0.06339952, -1.138351, -0.1009184, 0.6020784, 0.961293, 1.548515, 1.442621, 0.01213775, 0.1676205, -0.02372157, -0.07083852, 0.1024558, 0.0564891
"Gn2P", 1701, 5, 1, -1.496995, 0.9584719, 0.9785561, 1.185497, -1.152176, -0.2452182, 0.4532869, 0.989561, 1.52655, 1.413893, 0, 1.3666, -1.3934, 0.5731, 1.0913, 1.6077, 0.02721685, 0.7524527, 0.2004291, 0.1077256, 0.07516337, -1.31148, -0.215818, 0.5341489, 0.8662926, 1.426309, 1.284493, 0.1294005, 0.1593037, -0.02940016, -0.08086195, 0.1232684, 0.100241
"Gn2P", 1701, 5, 1, -1.496995, 0.9584719, 0.9785561, 1.185497, -1.152176, -0.2452182, 0.4532869, 0.989561, 1.52655, 1.413893, 1, 1.7975, -1.5417, 0.738, 1.0604, 1.5423, 0.06977454, 0.5347534, 0.2046064, 0.2190514, 0.115312, -1.580828, -0.2186921, 0.6821473, 0.9792306, 1.581211, 1.67141, -0.2575171, 0.4286517, -0.02652614, -0.2288604, 0.01033046, -0.05466101
"Gn2P", 1701, 5, 1, -1.496995, 0.9584719, 0.9785561, 1.185497, -1.152176, -0.2452182, 0.4532869, 0.989561, 1.52655, 1.413893, 2, 1.6983, -1.9, 0.7401, 1.0347, 1.4724, 0.09439559, 0.4576891, 0.1658595, 0.2932234, 0.1080866, -1.770717, -0.2771683, 0.6554083, 0.9198688, 1.502551, 1.389451, 0.02444254, 0.6185409, 0.03195012, -0.2021214, 0.06969219, 0.02399933
"Gn2P", 1701, 5, 1, 0.09436206, 0.5374824, 2.559146, 2.565364, -0.6789308, 0.1529283, 0.8642186, 1.573085, 2.251737, 1.127211, 0, 1.3235, -0.1126, 0.7215, 2.3181, 2.9847, 0.00984891, 0.2008677, 0.06385745, 0.05560612, 0.04241226, -0.6827514, 0.1867625, 0.8478106, 1.64912, 2.160906, 1.130408, -0.003197432, 0.003820586, -0.03383425, 0.01640798, -0.07603435, 0.09083174
"Gn2P", 1701, 5, 1, 0.09436206, 0.5374824, 2.559146, 2.565364, -0.6789308, 0.1529283, 0.8642186, 1.573085, 2.251737, 1.127211, 1, 1.5578, 0.2548, 0.4221, 2.4533, 2.953, 0.1303989, 0.05631311, 0.1229914, 0.1638908, 0.1652079, -0.5608058, 0.2392871, 0.8057379, 1.886608, 2.35744, 1.11313, 0.01408049, -0.118125, -0.08635875, 0.05848068, -0.3135232, -0.1057021
"Gn2P", 1701, 5, 1, 0.09436206, 0.5374824, 2.559146, 2.565364, -0.6789308, 0.1529283, 0.8642186, 1.573085, 2.251737, 1.127211, 2, 1.402, 0.021, 0.6272, 2.3554, 2.8938, 0.04350997, 0.1434969, 0.04459349, 0.07599629, 0.07610446, -0.6405833, 0.2104901, 0.8420369, 1.712233, 2.186629, 1.167053, -0.03984194, -0.03834754, -0.05756177, 0.02218172, -0.139148, 0.06510831
"Gn2P", 1701, 5, 1, -0.7708652, -0.3608647, -0.2131053, 0.6277289, -1.201356, -0.6230802, -0.1529327, 0.3461622, 1.008984, 1.980322, 0, 1.5886, -1.034, -0.4673, -0.0013, 0.7703, 0.02267445, 0.6448565, 0.1624471, 0.06084637, 0.06281411, -1.206456, -0.5274077, -0.165643, 0.2657404, 1.060974, 1.86656, 0.1137621, 0.005100684, -0.09567246, 0.0127103, 0.08042187, -0.05198976
"Gn2P", 1701, 5, 1, -0.7708652, -0.3608647, -0.2131053, 0.6277289, -1.201356, -0.6230802, -0.1529327, 0.3461622, 1.008984, 1.980322, 1, 1.8444, -1.0119, -0.7803, -0.1737, 0.762, 0.08488188, 0.6575168, 0.2854245, 0.1260976, 0.1271065, -1.263277, -0.6901368, -0.3599894, 0.2148031, 1.114077, 2.3429, -0.3625782, 0.06192112, 0.0670566, 0.2070566, 0.1313592, -0.1050931
"Gn2P", 1701, 5, 1, -0.7708652, -0.3608647, -0.2131053, 0.6277289, -1.201356, -0.6230802, -0.1529327, 0.3461622, 1.008984, 1.980322, 2, 1.6943, -0.9674, -0.4488, 0.0159, 0.6509, 0.03833644, 0.5351134, 0.1487625, 0.06716784, 0.07485596, -1.19944, -0.5164986, -0.1583983, 0.2411663, 1.020827, 2.046593, -0.06627177, -0.001915932, -0.1065816, 0.005465596, 0.104996, -0.01184335
"Gn2P", 1701, 5, 1, -0.9142464, -0.8747688, -0.20038, 1.577574, -1.338598, -0.7502841, -0.1962853, 0.4562308, 1.265659, 1.601042, 0, 1.4172, -1.2906, -0.7617, -0.006, 1.5006, 0.02114521, 0.5449952, 0.1451306, 0.07606315, 0.04669491, -1.281495, -0.6744891, -0.2482258, 0.4395289, 1.395834, 1.533996, 0.0670458, -0.0571026, -0.07579506, 0.05194047, 0.01670195, -0.1301755
"Gn2P", 1701, 5, 1, -0.9142464, -0.8747688, -0.20038, 1.577574, -1.338598, -0.7502841, -0.1962853, 0.4562308, 1.265659, 1.601042, 1, 1.694, -1.1844, -0.6891, -0.3389, 1.6598, 0.1007225, 0.3652926, 0.1724247, 0.1825998, 0.1037218, -1.326716, -0.6842255, -0.3782917, 0.3817811, 1.617141, 1.771024, -0.1699822, -0.01188139, -0.06605861, 0.1820064, 0.07444967, -0.3514818
"Gn2P", 1701, 5, 1, -0.9142464, -0.8747688, -0.20038, 1.577574, -1.338598, -0.7502841, -0.1962853, 0.4562308, 1.265659, 1.601042, 2, 1.5209, -1.2394, -0.7239, -0.1545, 1.6558, 0.05365107, 0.4360372, 0.1361715, 0.1359488, 0.06554791, -1.297794, -0.6748504, -0.300899, 0.4327395, 1.536877, 1.623799, -0.02275686, -0.04080325, -0.0754337, 0.1046137, 0.02349132, -0.2712182
"Gn2P", 1701, 5, 1, -0.353381, 0.4244269, 1.20352, 1.692977, -0.8483575, -0.0858755, 0.5175753, 1.070543, 1.660964, 1.544596, 0, 1.4167, -0.5, 0.3968, 1.2071, 1.9304, 0.01530106, 0.3308631, 0.09001387, 0.03772447, 0.03758035, -0.877885, -0.03292706, 0.5160541, 1.01722, 1.636578, 1.488362, 0.05623409, 0.02952745, -0.05294843, 0.001521207, 0.05332242, 0.024386
"Gn2P", 1701, 5, 1, -0.353381, 0.4244269, 1.20352, 1.692977, -0.8483575, -0.0858755, 0.5175753, 1.070543, 1.660964, 1.544596, 1, 1.4367, -0.2687, 0.2835, 0.9979, 2.1247, 0.08105769, 0.2828973, 0.1231188, 0.09132586, 0.08061039, -0.7740952, 0.004900194, 0.4193961, 0.9804719, 1.761935, 1.451681, 0.09291477, -0.07426231, -0.09077569, 0.09817927, 0.09007076, -0.1009704
"Gn2P", 1701, 5, 1, -0.353381, 0.4244269, 1.20352, 1.692977, -0.8483575, -0.0858755, 0.5175753, 1.070543, 1.660964, 1.544596, 2, 1.4795, -0.3651, 0.3561, 1.1859, 1.8994, 0.0376676, 0.2573088, 0.07670615, 0.04270003, 0.04662901, -0.8282155, -0.002998053, 0.5087711, 1.028699, 1.657263, 1.570469, -0.02587335, -0.02014209, -0.08287744, 0.008804223, 0.04184344, 0.003701287
"Gn2P", 1701, 5, 1, -0.6295741, 0.2493614, 0.7551203, 2.3962, -0.9710014, -0.2345534, 0.3798511, 0.9999614, 1.715046, 1.520149, 0, 1.4013, -0.7567, 0.178, 0.9377, 2.3352, 0.01397351, 0.3003873, 0.08109297, 0.07086833, 0.03058529, -0.9984595, -0.1826504, 0.3580045, 0.9760734, 1.858628, 1.499654, 0.02049568, 0.02745809, -0.05190308, 0.02184657, 0.02388802, -0.1435821
"Gn2P", 1701, 5, 1, -0.6295741, 0.2493614, 0.7551203, 2.3962, -0.9710014, -0.2345534, 0.3798511, 0.9999614, 1.715046, 1.520149, 1, 1.4728, -0.3609, 0.3084, 0.8083, 2.6904, 0.09338382, 0.158518, 0.131616, 0.2180959, 0.108669, -0.8247816, -0.0175126, 0.3767535, 0.9890298, 2.126401, 1.472511, 0.04763805, -0.1462198, -0.2170409, 0.003097596, 0.01093166, -0.4113551
"Gn2P", 1701, 5, 1, -0.6295741, 0.2493614, 0.7551203, 2.3962, -0.9710014, -0.2345534, 0.3798511, 0.9999614, 1.715046, 1.520149, 2, 1.4442, -0.6755, 0.155, 0.8956, 2.369, 0.02541841, 0.2645072, 0.07713876, 0.09419342, 0.03856687, -0.9713758, -0.1691835, 0.3442414, 0.9797543, 1.911036, 1.562318, -0.04216837, 0.0003744006, -0.06537, 0.03560969, 0.02020714, -0.1959904
"Gn2P", 1701, 5, 1, 1.150241, 1.198349, 1.306833, 1.67871, -0.3699463, 0.4874294, 1.003882, 1.408203, 1.848892, 1.210782, 0, 1.5668, 0.741, 1.2007, 1.5593, 2.0361, 0.02191579, 0.831698, 0.2016667, 0.1130896, 0.1228565, -0.3768952, 0.6812656, 0.9731345, 1.260362, 1.789536, 1.039484, 0.1712974, 0.006948834, -0.1938361, 0.03074793, 0.1478411, 0.05935557
"Gn2P", 1701, 5, 1, 1.150241, 1.198349, 1.306833, 1.67871, -0.3699463, 0.4874294, 1.003882, 1.408203, 1.848892, 1.210782, 1, 2.4701, 0.6847, 1.0978, 1.4819, 2.2113, 0.06022808, 1.358968, 0.4873235, 0.2230258, 0.1544275, -0.4100073, 0.7564513, 1.096595, 1.528299, 2.238387, 2.12772, -0.9169384, 0.04006099, -0.2690218, -0.09271218, -0.1200961, -0.3894948
"Gn2P", 1701, 5, 1, 1.150241, 1.198349, 1.306833, 1.67871, -0.3699463, 0.4874294, 1.003882, 1.408203, 1.848892, 1.210782, 2, 2.0288, 0.9684, 1.159, 1.4476, 1.8581, 0.06023655, 0.3852118, 0.1159683, 0.1726488, 0.1899811, -0.3037827, 0.8537034, 1.042718, 1.314895, 1.865898, 1.216386, -0.00560421, -0.06616368, -0.366274, -0.03883594, 0.09330819, -0.01700621
"Gn2P", 1701, 5, 1, -0.6083163, 0.177236, 1.06554, 1.471644, -0.966958, -0.2278968, 0.3755709, 0.9375082, 1.542698, 1.619007, 0, 1.4346, -0.7402, 0.1608, 1.0171, 1.7121, 0.01394259, 0.2899901, 0.08104868, 0.03219992, 0.03023433, -1.000932, -0.1862557, 0.3803584, 0.8939243, 1.523372, 1.583512, 0.03549514, 0.03397397, -0.04164109, -0.004787508, 0.04358391, 0.01932578
"Gn2P", 1701, 5, 1, -0.6083163, 0.177236, 1.06554, 1.471644, -0.966958, -0.2278968, 0.3755709, 0.9375082, 1.542698, 1.619007, 1, 1.485, -0.483, 0.4912, 1.3154, 1.8391, 0.07859121, 0.2047357, 0.1678561, 0.1630166, 0.1729379, -0.8866483, 0.002670661, 0.5977495, 1.068296, 1.625115, 1.591824, 0.02718347, -0.08030971, -0.2305674, -0.2221786, -0.1307874, -0.08241638
"Gn2P", 1701, 5, 1, -0.6083163, 0.177236, 1.06554, 1.471644, -0.966958, -0.2278968, 0.3755709, 0.9375082, 1.542698, 1.619007, 2, 1.4789, -0.6372, 0.1341, 1.005, 1.683, 0.02883745, 0.2450974, 0.07239712, 0.03290847, 0.03624564, -0.9619473, -0.166832, 0.3742184, 0.8984665, 1.53109, 1.652173, -0.03316526, -0.005010663, -0.06106474, 0.001352494, 0.03904169, 0.01160803
"Gn2P", 1701, 5, 1, 0.1270288, 0.3745874, 1.116664, 1.563619, -0.7219083, 0.01196124, 0.5533707, 1.051926, 1.612931, 1.652977, 0, 1.5344, -0.154, 0.4488, 1.1316, 1.7865, 0.0167367, 0.4228015, 0.1107313, 0.04759262, 0.05239983, -0.7385772, 0.1012774, 0.5397027, 0.9988336, 1.62096, 1.585793, 0.06718389, 0.01666889, -0.0893162, 0.01366802, 0.05309209, -0.008029129
"Gn2P", 1701, 5, 1, 0.1270288, 0.3745874, 1.116664, 1.563619, -0.7219083, 0.01196124, 0.5533707, 1.051926, 1.612931, 1.652977, 1, 1.7137, 0.1592, 0.6253, 0.9453, 1.9265, 0.09509754, 0.2294549, 0.1823449, 0.1572175, 0.1407019, -0.6152063, 0.2886831, 0.5821041, 1.009646, 1.794626, 1.670163, -0.01718561, -0.106702, -0.2767219, -0.02873337, 0.04227927, -0.1816956
"Gn2P", 1701, 5, 1, 0.1270288, 0.3745874, 1.116664, 1.563619, -0.7219083, 0.01196124, 0.5533707, 1.051926, 1.612931, 1.652977, 2, 1.6556, 0.0062, 0.428, 1.098, 1.7139, 0.04491526, 0.272269, 0.08411955, 0.07143236, 0.07628349, -0.6799198, 0.1573472, 0.5439237, 1.006645, 1.634684, 1.702317, -0.04933968, -0.04198847, -0.145386, 0.009447079, 0.04528082, -0.02175311
"Gn2P", 1701, 5, 1, -0.6754972, -0.3849347, 0.268899, 0.2946782, -1.145101, -0.5489687, -0.08052599, 0.3889773, 0.9999099, 2.058834, 0, 1.673, -0.9321, -0.3811, 0.1787, 0.6413, 0.01870801, 0.5411039, 0.1369705, 0.05428219, 0.05874936, -1.173431, -0.4748218, -0.07313738, 0.298128, 1.011056, 1.989675, 0.06915877, 0.02833016, -0.07414687, -0.007388615, 0.09084931, -0.01114614
"Gn2P", 1701, 5, 1, -0.6754972, -0.3849347, 0.268899, 0.2946782, -1.145101, -0.5489687, -0.08052599, 0.3889773, 0.9999099, 2.058834, 1, 1.9487, -0.876, -0.2076, 0.14, 0.5378, 0.0577255, 0.5730851, 0.212493, 0.08830441, 0.09453188, -1.20204, -0.4163912, -0.02654201, 0.2654701, 1.001005, 2.506266, -0.4474317, 0.0569389, -0.1325775, -0.05398399, 0.1235072, -0.001094755
"Gn2P", 1701, 5, 1, -0.6754972, -0.3849347, 0.268899, 0.2946782, -1.145101, -0.5489687, -0.08052599, 0.3889773, 0.9999099, 2.058834, 2, 1.7812, -0.8314, -0.3688, 0.1645, 0.5406, 0.03601557, 0.4116694, 0.1148378, 0.07148234, 0.07904407, -1.141614, -0.4501344, -0.07627974, 0.2656663, 0.9765732, 2.136345, -0.07751063, -0.00348767, -0.09883431, -0.004246258, 0.123311, 0.02333671
"Gn2P", 1701, 5, 1, -0.7002662, -0.3754673, 0.07441646, 1.981062, -1.145416, -0.51672, 0.03558146, 0.6609283, 1.442646, 1.675411, 0, 1.4728, -0.9717, -0.356, 0.3089, 1.8482, 0.01977365, 0.4980563, 0.1318178, 0.09043242, 0.0448971, -1.133453, -0.4446492, -0.01571659, 0.6455235, 1.623433, 1.636816, 0.03859505, -0.01196344, -0.0720708, 0.05129805, 0.01540486, -0.1807871
"Gn2P", 1701, 5, 1, -0.7002662, -0.3754673, 0.07441646, 1.981062, -1.145416, -0.51672, 0.03558146, 0.6609283, 1.442646, 1.675411, 1, 1.6841, -0.7252, -0.2416, -0.0025, 2.0303, 0.1055916, 0.2923422, 0.1691197, 0.2097871, 0.1105834, -1.05963, -0.3522722, -0.08991723, 0.5826866, 1.847342, 1.730023, -0.05461247, -0.08578648, -0.1644478, 0.1254987, 0.07824177, -0.4046962
"Gn2P", 1701, 5, 1, -0.7002662, -0.3754673, 0.07441646, 1.981062, -1.145416, -0.51672, 0.03558146, 0.6609283, 1.442646, 1.675411, 2, 1.5892, -0.8955, -0.3458, 0.1604, 2.1082, 0.05520373, 0.3514728, 0.1201165, 0.1898718, 0.06465586, -1.129503, -0.4366524, -0.06539672, 0.6502467, 1.846727, 1.720806, -0.04539491, -0.01591371, -0.08006767, 0.1009782, 0.01068161, -0.4040812
"Gn2P", 1701, 5, 1, -1.297043, -0.9851714, -0.7460538, 0.152173, -1.547128, -1.021369, -0.5477471, -0.0008237116, 0.7579844, 1.667563, 0, 1.4743, -1.6296, -1.0814, -0.5611, 0.3037, 0.02294081, 0.6580147, 0.1653942, 0.06762922, 0.06865571, -1.497999, -0.9126294, -0.5538464, -0.08444786, 0.79799, 1.519602, 0.1479601, -0.04912921, -0.1087393, 0.006099289, 0.08362414, -0.04000566
"Gn2P", 1701, 5, 1, -1.297043, -0.9851714, -0.7460538, 0.152173, -1.547128, -1.021369, -0.5477471, -0.0008237116, 0.7579844, 1.667563, 1, 1.9122, -1.6164, -1.3642, -0.9035, 0.1268, 0.0936109, 0.665824, 0.3406337, 0.211979, 0.2292792, -1.666369, -1.165398, -0.8780889, -0.2843826, 0.7714501, 2.12209, -0.4545272, 0.1192408, 0.1440291, 0.3303418, 0.2835589, -0.01346575
"Gn2P", 1701, 5, 1, -1.297043, -0.9851714, -0.7460538, 0.152173, -1.547128, -1.021369, -0.5477471, -0.0008237116, 0.7579844, 1.667563, 2, 1.6181, -1.5704, -1.0245, -0.4978, 0.0899, 0.06069789, 0.4905866, 0.1399841, 0.08025026, 0.08736042, -1.530734, -0.9221859, -0.5416461, -0.144535, 0.7205093, 1.692774, -0.02521178, -0.01639418, -0.09918271, -0.006101025, 0.1437113, 0.03747507
"Gn2P", 1701, 5, 1, -1.173477, -0.8824286, -0.2540371, -0.04022341, -1.441417, -0.8920856, -0.4238568, 0.08244603, 0.778284, 1.837469, 0, 1.6023, -1.4415, -0.8852, -0.2981, 0.2559, 0.01858205, 0.5228673, 0.132075, 0.054551, 0.0601118, -1.447041, -0.8218716, -0.4170787, -0.01490781, 0.7981263, 1.750119, 0.08734956, 0.005623738, -0.07021396, -0.006778149, 0.09735384, -0.01984232
"Gn2P", 1701, 5, 1, -1.173477, -0.8824286, -0.2540371, -0.04022341, -1.441417, -0.8920856, -0.4238568, 0.08244603, 0.778284, 1.837469, 1, 1.8346, -1.4998, -0.9533, -0.5193, 0.0823, 0.05867468, 0.4239667, 0.1969237, 0.1399717, 0.1423399, -1.566113, -0.9276756, -0.5608175, -0.1645716, 0.741289, 2.086269, -0.2488004, 0.1246962, 0.03559009, 0.1369607, 0.2470176, 0.03699502
"Gn2P", 1701, 5, 1, -1.173477, -0.8824286, -0.2540371, -0.04022341, -1.441417, -0.8920856, -0.4238568, 0.08244603, 0.778284, 1.837469, 2, 1.7351, -1.3659, -0.8536, -0.2888, 0.1009, 0.04463849, 0.3547581, 0.1030988, 0.07747176, 0.08437702, -1.449766, -0.8194974, -0.4202965, -0.06985698, 0.7400514, 1.895677, -0.05820774, 0.008349334, -0.07258815, -0.003560358, 0.152303, 0.0382326
"Gn2P", 1701, 5, 1, -0.4941426, -0.2886656, 0.5481984, 2.462194, -1.035981, -0.3689414, 0.2157657, 0.8662108, 1.654892, 1.589381, 0, 1.45, -0.7787, -0.1615, 0.6857, 2.2948, 0.01655214, 0.3898312, 0.1070028, 0.1023198, 0.03676156, -1.025295, -0.3117867, 0.1705388, 0.875881, 1.871287, 1.572014, 0.01736635, -0.01068571, -0.05715473, 0.04522688, -0.009670254, -0.2163953
"Gn2P", 1701, 5, 1, -0.4941426, -0.2886656, 0.5481984, 2.462194, -1.035981, -0.3689414, 0.2157657, 0.8662108, 1.654892, 1.589381, 1, 1.6261, -0.6186, -0.0683, 0.3099, 2.3628, 0.1018792, 0.2218334, 0.1496518, 0.1927882, 0.1045967, -0.9885764, -0.244676, 0.086896, 0.7579862, 2.028827, 1.710167, -0.120786, -0.04740413, -0.1242655, 0.1288697, 0.1082246, -0.3739352
"Gn2P", 1701, 5, 1, -0.4941426, -0.2886656, 0.5481984, 2.462194, -1.035981, -0.3689414, 0.2157657, 0.8662108, 1.654892, 1.589381, 2, 1.522, -0.7096, -0.148, 0.5758, 2.4445, 0.03654555, 0.3024706, 0.09956169, 0.1669546, 0.05155443, -1.010853, -0.2940509, 0.1449043, 0.8674428, 2.012811, 1.648765, -0.05938403, -0.02512714, -0.07489049, 0.07086138, -0.00123206, -0.3579195
"Gn2P", 1701, 5, 1, -0.428637, 0.4053243, 0.8388687, 1.864057, -0.8857453, -0.1454652, 0.4395267, 0.9944852, 1.61845, 1.606527, 0, 1.4392, -0.5706, 0.3133, 0.9919, 1.9504, 0.01638318, 0.3648518, 0.09696917, 0.04397803, 0.04091585, -0.9180394, -0.08301943, 0.42886, 0.9426858, 1.662393, 1.555666, 0.05086096, 0.0322941, -0.06244576, 0.01066663, 0.0517994, -0.04394314
"Gn2P", 1701, 5, 1, -0.428637, 0.4053243, 0.8388687, 1.864057, -0.8857453, -0.1454652, 0.4395267, 0.9944852, 1.61845, 1.606527, 1, 1.5247, -0.2719, 0.5008, 1.0649, 2.249, 0.07184773, 0.2541004, 0.1478509, 0.1730762, 0.1272973, -0.7925546, 0.07728056, 0.5373273, 1.069571, 1.894627, 1.601914, 0.004612943, -0.09319069, -0.2227457, -0.09780063, -0.0750855, -0.2761773
"Gn2P", 1701, 5, 1, -0.428637, 0.4053243, 0.8388687, 1.864057, -0.8857453, -0.1454652, 0.4395267, 0.9944852, 1.61845, 1.606527, 2, 1.4994, -0.4514, 0.2779, 0.968, 1.94, 0.03463855, 0.302843, 0.08809789, 0.0554234, 0.04922346, -0.8744342, -0.05822348, 0.4194699, 0.9535168, 1.692874, 1.643291, -0.03676369, -0.01131113, -0.0872417, 0.02005679, 0.04096839, -0.07442463
"Gn2P", 1701, 5, 1, -0.1972007, -0.0709175, 0.6689317, 1.544646, -0.906635, -0.2366968, 0.2954606, 0.8296908, 1.461655, 1.795198, 0, 1.5548, -0.5047, 0.0436, 0.7472, 1.616, 0.01578742, 0.3885106, 0.1046102, 0.04901432, 0.0427825, -0.9134239, -0.1602171, 0.2716358, 0.7996142, 1.529806, 1.771992, 0.02320627, 0.006788892, -0.07647966, 0.02382483, 0.03007667, -0.06815101
"Gn2P", 1701, 5, 1, -0.1972007, -0.0709175, 0.6689317, 1.544646, -0.906635, -0.2366968, 0.2954606, 0.8296908, 1.461655, 1.795198, 1, 1.8152, -0.3642, 0.1197, 0.5631, 1.6797, 0.06642249, 0.486871, 0.1916196, 0.1180674, 0.07647763, -0.8856972, -0.0923908, 0.2586366, 0.7948327, 1.675818, 2.200495, -0.4052974, -0.02093785, -0.144306, 0.036824, 0.03485812, -0.2141631
"Gn2P", 1701, 5, 1, -0.1972007, -0.0709175, 0.6689317, 1.544646, -0.906635, -0.2366968, 0.2954606, 0.8296908, 1.461655, 1.795198, 2, 1.622, -0.4139, 0.0431, 0.7335, 1.5572, 0.02820914, 0.3395807, 0.09728375, 0.05832893, 0.05568143, -0.8807052, -0.1326526, 0.2733563, 0.7967076, 1.524402, 1.866944, -0.07174647, -0.0259298, -0.1040442, 0.02210428, 0.03298323, -0.06274772
"Gn2P", 1701, 5, 1, -0.3965276, -0.275643, 0.0280862, 1.517277, -1.047106, -0.4369639, 0.06602409, 0.6154557, 1.316638, 1.866574, 0, 1.5602, -0.7389, -0.2423, 0.2976, 1.4761, 0.02200887, 0.6200422, 0.1624064, 0.07778011, 0.05565359, -1.036599, -0.3427103, 0.01926356, 0.5791377, 1.449863, 1.804244, 0.06232982, -0.01050628, -0.09425363, 0.04676053, 0.03631796, -0.1332256
"Gn2P", 1701, 5, 1, -0.3965276, -0.275643, 0.0280862, 1.517277, -1.047106, -0.4369639, 0.06602409, 0.6154557, 1.316638, 1.866574, 1, 1.9607, -0.6173, -0.3753, 0.1148, 1.628, 0.08201993, 0.6545493, 0.2713989, 0.1838311, 0.08742198, -1.048957, -0.3923279, -0.1017316, 0.5945734, 1.688653, 2.389269, -0.5226953, 0.001851698, -0.04463602, 0.1677557, 0.0208823, -0.3720154
"Gn2P", 1701, 5, 1, -0.3965276, -0.275643, 0.0280862, 1.517277, -1.047106, -0.4369639, 0.06602409, 0.6154557, 1.316638, 1.866574, 2, 1.6261, -0.6827, -0.2379, 0.2425, 1.5186, 0.03108944, 0.5758347, 0.1580692, 0.1021229, 0.06501359, -1.022989, -0.3300148, 0.001645702, 0.5790638, 1.502801, 1.892307, -0.02573252, -0.02411699, -0.1069492, 0.06437839, 0.03639191, -0.1861631
