"mode", "seed", "ncat", "p11", "p12", "p13", "th10", "th11", "th12", "info", "p21", "p22", "p23", "rmse_p", "rmse_ii", "rmse_iic", "rmse_t", "rmse_tt", "th20", "th21", "th22", "dth0", "dth1", "dth2"
"P2Gn", 1701, 3, 1, 0.44474461218675, 1.20006315865249, -0.430524892546867, 0.401534623172362, 0.993288070281646, 2, 0.693, 0.5326, 1.0118, 0.00972469530964304, 0.00830066047727574, 0.0039737130141766, 0.0646552922543984, 0.0707554558388649, -0.474570079972437, 0.301471297913148, 1.01754240705304, 0.0440451874255693, 0.100063325259213, -0.0242543367713972
"P2Gn", 1701, 3, 1, 0.127933243076426, 0.184562372258762, -0.523951825128971, 0.0781134443633936, 0.624038504620985, 0, 0.4989, 3.9166, -3.6029, 0.000715380020650679, 0.00760888848897416, 0.00340258052879844, 0.0154025850674568, 0.0174522918834786, -0.51748583274813, 0.0534321764872842, 0.616244607082566, -0.00646599238084111, 0.0246812678761093, 0.00779389753841875
"P2Gn", 1701, 3, 1, 0.127933243076426, 0.184562372258762, -0.523951825128971, 0.0781134443633936, 0.624038504620985, 1, 0.5205, -2.3098, 2.622, 0.077419276981923, 0.0526289934312067, 0.0264173945851816, 0.157438431613507, 0.0399990990893495, -0.738302619820766, 0.0215461759485301, 0.782829122120381, 0.214350794691795, 0.0565672684148634, -0.158790617499396
"P2Gn", 1701, 3, 1, 0.127933243076426, 0.184562372258762, -0.523951825128971, 0.0781134443633936, 0.624038504620985, 2, 0.4839, 13.2279, -12.9356, 0.00185627541351668, 0.00772600558085261, 0.00325384704808832, 0.0228553363535002, 0.0208796780800165, -0.510959962701646, 0.04858512044465, 0.601095340133188, -0.0129918624273253, 0.0295283239187435, 0.0229431644877965
"P2Gn", 1701, 3, 1, 0.593024107472919, 0.849890952080784, -0.389827146934955, 0.359738014580176, 0.859383846503715, 0, 0.5492, 2.3919, -0.9559, 0.00129953172212108, 0.0104367237454686, 0.00422522451856772, 0.0590110764418438, 0.072043294866026, -0.383168437597274, 0.257853409902598, 0.8546816823078, -0.00665870933768176, 0.101884604677578, 0.00470216419591496
"P2Gn", 1701, 3, 1, 0.593024107472919, 0.849890952080784, -0.389827146934955, 0.359738014580176, 0.859383846503715, 1, 0.6664, 0.2881, 1.1392, 0.0271752546020468, 0.00257762146734422, 0.0101356548229771, 0.112944452412698, 0.0714110265870864, -0.506840947242066, 0.258747572277732, 0.979292349511872, 0.117013800307111, 0.100990442302443, -0.119908503008157
"P2Gn", 1701, 3, 1, 0.593024107472919, 0.849890952080784, -0.389827146934955, 0.359738014580176, 0.859383846503715, 2, 0.5411, 1.9586, -0.6416, 0.00416840994921097, 0.00814763783141555, 0.00340704880256696, 0.0781147557422064, 0.0922297769161303, -0.406394990091204, 0.229305413210739, 0.827468516846239, 0.0165678431562489, 0.130432601369436, 0.0319153296574753
"P2Gn", 1701, 3, 1, -1.66946155825483, 0.126680641376588, -1.1813622513813, -0.336932275753357, 0.604945663171945, 0, 0.8871, -1.597, 0.0638, 0.000893428218917198, 0.00840685870909161, 0.0038184394671739, 0.00917452873915559, 0.00788787703161168, -1.1922410582309, -0.325777133076921, 0.601826322511766, 0.0108788068495986, -0.0111551426764365, 0.00311934066017916
"P2Gn", 1701, 3, 1, -1.66946155825483, 0.126680641376588, -1.1813622513813, -0.336932275753357, 0.604945663171945, 1, 0.8955, -1.5885, 0.2814, 0.00672351138666507, 0.00310485623711359, 0.00431014121688466, 0.0530621865054263, 0.0469145828661782, -1.16335370039556, -0.270585036390931, 0.665941751821865, -0.0180085509857431, -0.0663472393624256, -0.0609960886499195
"P2Gn", 1701, 3, 1, -1.66946155825483, 0.126680641376588, -1.1813622513813, -0.336932275753357, 0.604945663171945, 2, 0.8899, -1.6507, 0.1532, 0.00307514514078114, 0.00505933759747255, 0.00307580857627226, 0.0198917561701439, 0.0179104289930927, -1.19433815981111, -0.311603104163405, 0.62436484846859, 0.0129759084298056, -0.025329171589952, -0.0194191852966451
"P2Gn", 1701, 3, 1, 0.251778708542598, 1.40599761611697, -0.486416987759849, 0.392026547393708, 1.07469894030262, 0, 0.7888, 0.4863, 1.1512, 0.0016662714074684, 0.0168510126727414, 0.00699739275145829, 0.0298631068733596, 0.0255423557455253, -0.482578427473759, 0.355904201483428, 1.11152090436291, -0.0038385602860902, 0.0361223459102802, -0.0368219640602889
"P2Gn", 1701, 3, 1, 0.251778708542598, 1.40599761611697, -0.486416987759849, 0.392026547393708, 1.07469894030262, 1, 0.8573, -0.001, 1.6353, 0.0149393283392499, 0.00101998151083453, 0.00640692660292869, 0.0899165876864115, 0.0377300269193217, -0.575844627779532, 0.338668231615701, 1.19050293661255, 0.0894276400196831, 0.0533583157780067, -0.115803996309924
"P2Gn", 1701, 3, 1, 0.251778708542598, 1.40599761611697, -0.486416987759849, 0.392026547393708, 1.07469894030262, 2, 0.7904, 0.2039, 1.3917, 0.00815186778166553, 0.00729725472337411, 0.00386543780169978, 0.0503918479609529, 0.0451972833351102, -0.52792459022041, 0.328107936318776, 1.11723768874433, 0.041507602460561, 0.0639186110749323, -0.0425387484417086
"P2Gn", 1701, 3, 1, -0.683015891334755, -0.496421215190855, -0.797822330295823, -0.294431623399177, 0.416113999465271, 0, 0.5301, 1.5296, -2.7057, 0.00108647607089854, 0.00938603007923219, 0.00377676125093348, 0.050864234810623, 0.0618786235676086, -0.789794078300643, -0.206922034728885, 0.409858585069016, -0.00802825199517987, -0.0875095886702915, 0.00625541439625454
"P2Gn", 1701, 3, 1, -0.683015891334755, -0.496421215190855, -0.797822330295823, -0.294431623399177, 0.416113999465271, 1, 0.5069, -0.7498, -0.465, 0.0254960002344193, 0.0215387518029733, 0.0122526629595953, 0.0783987380326262, 0.0880500410107815, -0.789671867248226, -0.169910061234222, 0.469658718004396, -0.00815046304759726, -0.124521562164954, -0.0535447185391258
"P2Gn", 1701, 3, 1, -0.683015891334755, -0.496421215190855, -0.797822330295823, -0.294431623399177, 0.416113999465271, 2, 0.518, 1.4549, -2.5197, 0.00264442730510192, 0.00811170815295589, 0.00332652659192229, 0.0684985937182153, 0.0794136126765808, -0.760577398753361, -0.182123815314912, 0.424828547177271, -0.0372449315424617, -0.112307808084265, -0.00871454771200053
"P2Gn", 1701, 3, 1, 0.0942909777492569, 0.841045215808977, -0.534364001041816, 0.228453779480519, 0.856082059316191, 0, 0.6705, 0.6617, 0.2699, 0.00180765425250351, 0.0148655346327165, 0.00647497317861571, 0.0237197840806382, 0.0276530987666058, -0.528805565205278, 0.189346392163142, 0.867378099275224, -0.00555843583653781, 0.0391073873173767, -0.0112960399590329
"P2Gn", 1701, 3, 1, 0.0942909777492569, 0.841045215808977, -0.534364001041816, 0.228453779480519, 0.856082059316191, 1, 0.7921, -0.2478, 1.1875, 0.0227608522169078, 0.00136928621277233, 0.00875526973505699, 0.109570385485525, 0.0280677358149907, -0.654837405820433, 0.188760006825854, 0.997247109097739, 0.120473404778617, 0.0396937726546649, -0.141165049781548
"P2Gn", 1701, 3, 1, 0.0942909777492569, 0.841045215808977, -0.534364001041816, 0.228453779480519, 0.856082059316191, 2, 0.6839, 0.2336, 0.6407, 0.00908169607539986, 0.00907373388346635, 0.00395140258202789, 0.0421356406803113, 0.0405212285309687, -0.572285039045095, 0.171148108528003, 0.880664402574246, 0.0379210380032784, 0.0573056709525155, -0.024582343258055
"P2Gn", 1701, 3, 1, -1.2962157712798, 1.139784701832, -1.03107165949325, -0.0303602874384996, 0.969814048918151, 0, 0.9462, -1.2813, 1.1249, 0.000403155434927188, 0.0058583164804655, 0.00268761869555698, 0.00842218687277215, 0.0000766679609779176, -1.01957406897409, -0.0302518625682851, 0.960836668929479, -0.0114975905191563, -0.000108424870214462, 0.00897737998867221
"P2Gn", 1701, 3, 1, -1.2962157712798, 1.139784701832, -1.03107165949325, -0.0303602874384996, 0.969814048918151, 1, 0.9221, -1.176, 1.0731, 0.00338148033699888, 0.00468077139924468, 0.00248092212215751, 0.0360940006308426, 0.00713849888218912, -0.9776171003577, -0.0202649255043225, 0.939007808971351, -0.0534545591355491, -0.010095361934177, 0.0308062399468004
"P2Gn", 1701, 3, 1, -1.2962157712798, 1.139784701832, -1.03107165949325, -0.0303602874384996, 0.969814048918151, 2, 0.9292, -1.2108, 1.0608, 0.00277288607756575, 0.0045770907966399, 0.00225690881772414, 0.0291275975430948, 0.000571441238555785, -0.993082099426886, -0.0295521474888347, 0.936626836747144, -0.0379895600663633, -0.00080813994966487, 0.033187212171007
"P2Gn", 1701, 3, 1, 0.456785988985529, 0.836484721966712, -0.427145487594131, 0.321380401954851, 0.854381440498288, 0, 0.578, 1.7675, -0.4806, 0.00154474668968639, 0.0117809155641095, 0.00489617408397366, 0.0474960166266362, 0.057932831920522, -0.419733498995669, 0.239451005346168, 0.85488262164962, -0.00741198859846254, 0.0819293966086832, -0.000501181151332242
"P2Gn", 1701, 3, 1, 0.456785988985529, 0.836484721966712, -0.427145487594131, 0.321380401954851, 0.854381440498288, 1, 0.7037, 0.1049, 1.1843, 0.0269206774007429, 0.00237291652667079, 0.00998788462980766, 0.114432867489721, 0.0564923125647061, -0.549036329635356, 0.241488207356024, 0.988711270969501, 0.121890842041225, 0.0798921945988274, -0.134329830471212
"P2Gn", 1701, 3, 1, 0.456785988985529, 0.836484721966712, -0.427145487594131, 0.321380401954851, 0.854381440498288, 2, 0.5785, 1.2278, -0.0468, 0.00641280425141626, 0.00864259611553344, 0.00363420456356487, 0.0647222243492323, 0.0766769250906735, -0.452013861899086, 0.212942854570555, 0.840606054810613, 0.0248683743049554, 0.108437547384296, 0.0137753856876754
"P2Gn", 1701, 3, 1, 0.00946952877470287, 0.277708499827166, -0.561013946383619, 0.0715795059868753, 0.655265483655629, 0, 0.5442, 1.7534, -1.4662, 0.00119462764709402, 0.00987213111405763, 0.00390992439595399, 0.0127017703623156, 0.0140074130758172, -0.554005743315635, 0.0517700324412924, 0.648748217463756, -0.00700820306798455, 0.019809473545583, 0.00651726619187365
"P2Gn", 1701, 3, 1, 0.00946952877470287, 0.277708499827166, -0.561013946383619, 0.0715795059868753, 0.655265483655629, 1, 0.6759, -0.3379, 0.6207, 0.0298113802768892, 0.00202169115530216, 0.0104921493365069, 0.107340558319426, 0.0138398136138106, -0.691408590989834, 0.0520070538735086, 0.786338524961869, 0.130394644606214, 0.0195724521133667, -0.131073041306239
"P2Gn", 1701, 3, 1, 0.00946952877470287, 0.277708499827166, -0.561013946383619, 0.0715795059868753, 0.655265483655629, 2, 0.5429, 1.3707, -1.1114, 0.00347450253758065, 0.00904353202726959, 0.00353237985387855, 0.0155470325313249, 0.0182234243038302, -0.56405108884892, 0.0458076921835192, 0.648073818999874, 0.00303714246530029, 0.0257718138033561, 0.00719166465575483
"P2Gn", 1701, 3, 1, -0.555400536215002, 1.91466583762641, -0.751826013898229, 0.262620288021976, 1.28287138625976, 0, 0.9487, -0.5421, 1.903, 0.00047649561142429, 0.00626840842721662, 0.00291557509320801, 0.0166702865618589, 0.00099561700313915, -0.747903795786374, 0.261212272953207, 1.25429991340986, -0.003922218111855, 0.00140801506876864, 0.0285714728499011
"P2Gn", 1701, 3, 1, -0.555400536215002, 1.91466583762641, -0.751826013898229, 0.262620288021976, 1.28287138625976, 1, 0.9104, -0.6395, 1.6006, 0.0065229883347586, 0.0041637012757982, 0.00576108274203344, 0.0980630515539731, 0.0529509326140653, -0.775991104516173, 0.187736360978861, 1.13234719515992, 0.0241650906179436, 0.074883927043115, 0.150524191099835
"P2Gn", 1701, 3, 1, -0.555400536215002, 1.91466583762641, -0.751826013898229, 0.262620288021976, 1.28287138625976, 2, 0.9381, -0.5122, 1.8166, 0.00200619752053072, 0.00517012286319208, 0.0025839626037068, 0.0340690979519662, 0.0053376486823584, -0.737877816188333, 0.255071712864202, 1.22603322038932, -0.0139481977098964, 0.00754857515777413, 0.0568381658704349
"P2Gn", 1701, 3, 1, -1.12190686607833, -0.324189223028158, -0.962884367007184, -0.352052104361598, 0.465065508168153, 0, 0.6954, -0.6065, -0.826, 0.00190028252958729, 0.0163526527360867, 0.00708607306732684, 0.0351291326434068, 0.0391906155363991, -0.987327676213151, -0.296628204352273, 0.459331066290165, 0.0244433092059668, -0.0554239000093253, 0.00573444187798761
"P2Gn", 1701, 3, 1, -1.12190686607833, -0.324189223028158, -0.962884367007184, -0.352052104361598, 0.465065508168153, 1, 0.8026, -1.4616, 0.0033, 0.0210875284211397, 0.00147610171551775, 0.00844023221037584, 0.110334352208307, 0.041338538264406, -1.10758188409814, -0.293590582899396, 0.575364587437729, 0.14469751709096, -0.0584615214622022, -0.110299079269576
"P2Gn", 1701, 3, 1, -1.12190686607833, -0.324189223028158, -0.962884367007184, -0.352052104361598, 0.465065508168153, 2, 0.7023, -0.9648, -0.3961, 0.00954433722879864, 0.00847804424930314, 0.00398187478285819, 0.0567884549530663, 0.0594551851922002, -0.990352833892865, -0.267969775109384, 0.508082145441909, 0.0274684668856809, -0.0840823292522135, -0.0430166372737565
"P2Gn", 1701, 3, 1, -1.52787800867667, -0.818883608174329, -1.1237112085689, -0.574537838611754, 0.331795169697382, 0, 0.6912, -0.8905, -1.421, 0.00204943334851372, 0.0170966960747373, 0.00743818245233176, 0.0633836958942166, 0.0713263475979666, -1.16633865736989, -0.473667150484172, 0.324018049342233, 0.0426274488009921, -0.100870688127582, 0.00777712035514877
"P2Gn", 1701, 3, 1, -1.52787800867667, -0.818883608174329, -1.1237112085689, -0.574537838611754, 0.331795169697382, 1, 0.7875, -1.8947, -0.4943, 0.0199919778432122, 0.00228256420943366, 0.0085801069520986, 0.122317082006256, 0.0741544270220113, -1.27983155524397, -0.469667642207219, 0.429330214228591, 0.156120346675073, -0.104870196404534, -0.0975350445312093
"P2Gn", 1701, 3, 1, -1.52787800867667, -0.818883608174329, -1.1237112085689, -0.574537838611754, 0.331795169697382, 2, 0.6872, -1.303, -0.8998, 0.0100929529061045, 0.00740513735167888, 0.00389494887652174, 0.0925051239396492, 0.107474386322843, -1.1412743621429, -0.422546103866264, 0.379351894467518, 0.0175631535739995, -0.15199173474549, -0.0475567247701359
"P2Gn", 1701, 3, 1, -1.85188025323103, -0.673519673710702, -1.25668989898562, -0.595969653919651, 0.368586114673954, 0, 0.8174, -1.5904, -0.891, 0.00172972113284601, 0.0178090961504869, 0.0073284746753728, 0.0476026736875471, 0.0359958798048216, -1.32132029928772, -0.54506379251012, 0.363150283775851, 0.0646304003021037, -0.0509058614095306, 0.00543583089810279
"P2Gn", 1701, 3, 1, -1.85188025323103, -0.673519673710702, -1.25668989898562, -0.595969653919651, 0.368586114673954, 1, 0.86, -2.0718, -0.4203, 0.0134466799317741, 0.0012652038693587, 0.00586731218065067, 0.0939321163117149, 0.0606777250850562, -1.37076139090035, -0.510158392170418, 0.446649227049423, 0.114071491914729, -0.0858112617492326, -0.0780631123754691
"P2Gn", 1701, 3, 1, -1.85188025323103, -0.673519673710702, -1.25668989898562, -0.595969653919651, 0.368586114673954, 2, 0.8081, -1.8499, -0.5885, 0.00843188442781719, 0.00627191149233399, 0.00385694705200828, 0.0682676083013564, 0.0685957787032371, -1.30802062023464, -0.498960573355989, 0.412583777950668, 0.0513307212490162, -0.0970090805636614, -0.0439976632767144
"P2Gn", 1701, 3, 1, 0.486343733489773, 1.04970821343659, -0.418905368773375, 0.378965091784874, 0.935053837368204, 0, 0.6323, 1.3307, 0.1918, 0.00184895225276284, 0.014372307990706, 0.00624285858695279, 0.0470470063152018, 0.0564837235587425, -0.411892675114901, 0.299085043874767, 0.949554267816967, -0.00701269365847401, 0.0798800479101064, -0.0145004304487631
"P2Gn", 1701, 3, 1, 0.486343733489773, 1.04970821343659, -0.418905368773375, 0.378965091784874, 0.935053837368204, 1, 0.7507, 0.1315, 1.4119, 0.0242089717379289, 0.00218296490975611, 0.00933643661217825, 0.116308884088019, 0.0563303468827263, -0.535462089952747, 0.299301951250141, 1.07876042852344, 0.116556721179372, 0.0796631405347326, -0.143706591155235
"P2Gn", 1701, 3, 1, 0.486343733489773, 1.04970821343659, -0.418905368773375, 0.378965091784874, 0.935053837368204, 2, 0.6363, 0.7932, 0.6265, 0.00891010224302333, 0.00852891840580424, 0.00384593402498673, 0.0684058040644237, 0.0792798566085633, -0.456872456326864, 0.266846443346049, 0.94015001476484, 0.0379670875534889, 0.112118648438824, -0.00509617739663604
"P2Gn", 1701, 3, 1, -0.668267707688467, 0.387390220962594, -0.79245741062977, -0.0670192159378774, 0.692802032058496, 0, 0.7385, -0.3727, 0.0919, 0.00156718590949884, 0.0144997937876695, 0.00620386054756531, 0.00542941632031572, 0.00545801176478799, -0.797805543525868, -0.0593004216765223, 0.692298668954489, 0.00534813289609826, -0.00771879426135508, 0.000503363104007004
"P2Gn", 1701, 3, 1, -0.668267707688467, 0.387390220962594, -0.79245741062977, -0.0670192159378774, 0.692802032058496, 1, 0.845, -0.9364, 0.6571, 0.0176995122365168, 0.000669379051101856, 0.00724356080487033, 0.0934663844624464, 0.0063007115968244, -0.909665638154749, -0.0581086641450469, 0.804115681449061, 0.117208227524979, -0.00891055179283051, -0.111313649390565
"P2Gn", 1701, 3, 1, -0.668267707688467, 0.387390220962594, -0.79245741062977, -0.0670192159378774, 0.692802032058496, 2, 0.7547, -0.6304, 0.3623, 0.0077549699579676, 0.00863515541944604, 0.00380031164433107, 0.0289207081567227, 0.00868152593016488, -0.826147542097249, -0.0547416842253445, 0.727780015671202, 0.0336901314674787, -0.0122775317125329, -0.034977983612706
"P2Gn", 1701, 3, 1, -0.13044968814064, 1.21900151170386, -0.606181500027683, 0.252151181201435, 1.00069742687712, 0, 0.8111, 0.0295, 1.0534, 0.00133701892970507, 0.0136439126736482, 0.00566625825943351, 0.0151060953594293, 0.0127786331655117, -0.603002318314526, 0.234079464870178, 1.01934918881806, -0.00317918171315734, 0.0180717163312572, -0.0186517619409483
"P2Gn", 1701, 3, 1, -0.13044968814064, 1.21900151170386, -0.606181500027683, 0.252151181201435, 1.00069742687712, 1, 0.8781, -0.3331, 1.3773, 0.0120610219933218, 0.00152441043180695, 0.00543760618838632, 0.0721604885876765, 0.0233123879048884, -0.689002191403194, 0.219182486055039, 1.08830568310941, 0.0828206913755104, 0.0329686951463957, -0.0876082562322926
"P2Gn", 1701, 3, 1, -0.13044968814064, 1.21900151170386, -0.606181500027683, 0.252151181201435, 1.00069742687712, 2, 0.8198, -0.1656, 1.2189, 0.00622460796085472, 0.00695821960532676, 0.00356341151715987, 0.0334010769991631, 0.0231373266871989, -0.639440872509334, 0.219430060003341, 1.03490324807437, 0.0332593724816509, 0.0327211211980937, -0.0342058211972545
"P2Gn", 1701, 3, 1, -0.788894055937744, 0.540388345274503, -0.836702197393529, -0.057686096418554, 0.746479736975075, 0, 0.7957, -0.6223, 0.3738, 0.00126587617135726, 0.0126876481576213, 0.00531223855127051, 0.00374454940810664, 0.00312756802644431, -0.841445715906179, -0.053263047298312, 0.746504624910484, 0.00474351851264998, -0.004423049120242, -0.0000248879354084464
"P2Gn", 1701, 3, 1, -0.788894055937744, 0.540388345274503, -0.836702197393529, -0.057686096418554, 0.746479736975075, 1, 0.8781, -0.9724, 0.7321, 0.0125824043456146, 0.0014224332011182, 0.00569255826858436, 0.0735629807792627, 0.00497157419261507, -0.927715110646092, -0.0506552287690137, 0.835371541686008, 0.0910129132525631, -0.00703086764954031, -0.0888918047109327
"P2Gn", 1701, 3, 1, -0.788894055937744, 0.540388345274503, -0.836702197393529, -0.057686096418554, 0.746479736975075, 2, 0.8088, -0.7887, 0.5486, 0.00581632921362347, 0.00744782685932364, 0.00347517116800946, 0.024679334935442, 0.00544663942472913, -0.866360146472811, -0.049983385074746, 0.776283814094354, 0.029657949079282, -0.00770271134380793, -0.0298040771192781
