"mode","seed","ncat","p11","p12","p13","p14","th10","th11","th12","th13","info","p21","p22","p23","p24","rmse_p","rmse_ii","rmse_iic","rmse_t","rmse_tt","th20","th21","th22","th23"
"Gn2P",1702,4,1,0.526457900584996,1.02344223142828,1.42730645060284,-0.518832508457216,0.328665230366928,0.946468821068241,1.54502326585953,2,1.5653,0.5048,0.9664,1.6002,0.00903125908397822,0.0305345362773325,0.0114390422926581,0.102295153048195,0.112878443013885,-0.461878720594065,0.515844966874045,0.890003124111213,1.52530447520347
"Gn2P",1702,4,1,0.421042816338153,0.994029167352004,1.18084696034369,-0.556691685048944,0.267811142429687,0.86919380854992,1.45960098553962,0,1.4129,0.1921,0.9409,1.5217,0.00281091057885128,0.0620507326849988,0.018726688241903,0.0650039569767699,0.0676019049654516,-0.571889528282232,0.36584357794619,0.805164953714177,1.40518563304849
"Gn2P",1702,4,1,0.421042816338153,0.994029167352004,1.18084696034369,-0.556691685048944,0.267811142429687,0.86919380854992,1.45960098553962,1,1.6421,0.5733,1.3211,1.3972,0.0163353794587147,0.030086833327903,0.031992455485433,0.217519133127424,0.24147121212505,-0.439299579477644,0.66788657461685,0.991114632922452,1.43609890477774
"Gn2P",1702,4,1,0.421042816338153,0.994029167352004,1.18084696034369,-0.556691685048944,0.267811142429687,0.86919380854992,1.45960098553962,2,1.6029,0.414,0.8673,1.409,0.00954346364012599,0.0352049655984887,0.0129734693235323,0.104465466420279,0.114528927001926,-0.499201982797458,0.45550824191347,0.805003278048821,1.42803449267101
"Gn2P",1702,4,1,-2.30436633823121,-0.12849233146176,0.580176306257534,-1.52006591034128,-0.64108998743883,0.140145915057218,0.944033591913731,0,1.2562,-2.2086,-0.2732,0.7336,0.00146824364856213,0.0270456131552617,0.00892351617050337,0.0747358813311444,0.00778102896451354,-1.66866357100181,-0.629214549347453,0.133773536743145,0.935150470595777
"Gn2P",1702,4,1,-2.30436633823121,-0.12849233146176,0.580176306257534,-1.52006591034128,-0.64108998743883,0.140145915057218,0.944033591913731,1,1.4082,-2.622,-0.0395,0.3816,0.0175426588022162,0.0101109248356055,0.0141201405351035,0.263878712329909,0.0199935336719266,-2.03186338049952,-0.620107968075339,0.112596341022372,0.819968993187445
"Gn2P",1702,4,1,-2.30436633823121,-0.12849233146176,0.580176306257534,-1.52006591034128,-0.64108998743883,0.140145915057218,0.944033591913731,2,1.3112,-2.3709,-0.1487,0.6433,0.00666611071458496,0.0191230641302582,0.00727867214672914,0.143691986455566,0.0150547372192469,-1.80466080840868,-0.617500417425912,0.151257509219506,0.913778732106269
"Gn2P",1702,4,1,0.277876036621357,0.387781140175651,2.79425113944152,-0.646850283861005,0.175015743410758,0.89696144254325,1.72154728755604,0,1.3601,-0.0049,0.672,2.628,0.00188901277621273,0.0371087530104132,0.0127401254805553,0.137284369847589,0.0233669702064208,-0.644696755930676,0.211198399710819,0.878826909934029,1.99310816331941
"Gn2P",1702,4,1,0.277876036621357,0.387781140175651,2.79425113944152,-0.646850283861005,0.175015743410758,0.89696144254325,1.72154728755604,1,1.6387,0.3064,0.4398,3.0429,0.0174584983392851,0.0128570237262644,0.0186902336078751,0.38432538358709,0.0570455204441961,-0.545469982932039,0.27156734265089,0.875976617253997,2.47704941346487
"Gn2P",1702,4,1,0.277876036621357,0.387781140175651,2.79425113944152,-0.646850283861005,0.175015743410758,0.89696144254325,1.72154728755604,2,1.4815,0.1149,0.5598,2.8152,0.00742849639889442,0.0240300320754924,0.00945556597309885,0.246280772900942,0.0322188689242166,-0.61175723039666,0.229144050038784,0.883385988007586,2.20967758517853
"Gn2P",1702,4,1,-3.37684327426273,-0.0797933840025665,0.0954734151222257,-1.74573245461391,-0.769364607209379,0.00847345751268141,0.802205173764372,0,1.3526,-3.0508,-0.3478,0.3606,0.00193117713286656,0.0336253002950541,0.0122027200888598,0.241831096273069,0.00378660404097258,-2.22932008113168,-0.764542976466933,0.00402744947480878,0.796809910382097
"Gn2P",1702,4,1,-3.37684327426273,-0.0797933840025665,0.0954734151222257,-1.74573245461391,-0.769364607209379,0.00847345751268141,0.802205173764372,1,1.6256,-3.269,-0.0496,0.0414,0.0194696160097588,0.0124033802894868,0.0205602752650002,0.438465448547784,0.0451979398505876,-2.61300325602865,-0.691920811957818,-0.0029729339381792,0.698664872460678
"Gn2P",1702,4,1,-3.37684327426273,-0.0797933840025665,0.0954734151222257,-1.74573245461391,-0.769364607209379,0.00847345751268141,0.802205173764372,2,1.4703,-3.3987,-0.2224,0.2471,0.00747689081622679,0.0200122268322801,0.00804606443341821,0.405174666393893,0.0117937516325147,-2.55521327778127,-0.748937676282022,0.00833845530039867,0.770747895732201
"Gn2P",1702,4,1,-1.00661617045624,-0.0852934362535345,2.09459051232476,-1.11377722778006,-0.30678340094731,0.510123144461375,1.42064519451015,0,1.2114,-1.1311,0.0246,2.0246,0.00129041339069767,0.0230457551977625,0.00748177342363115,0.057664800728705,0.00578842310275488,-1.09767167689417,-0.307873337039476,0.50015672256761,1.53440375760294
"Gn2P",1702,4,1,-1.00661617045624,-0.0852934362535345,2.09459051232476,-1.11377722778006,-0.30678340094731,0.510123144461375,1.42064519451015,1,1.3211,-0.7962,-0.1872,2.4153,0.015262279814594,0.00892233770383495,0.0115927875453153,0.217836002854181,0.00732485144492585,-0.989332508451651,-0.306503917655927,0.497439208354608,1.83797318068307
"Gn2P",1702,4,1,-1.00661617045624,-0.0852934362535345,2.09459051232476,-1.11377722778006,-0.30678340094731,0.510123144461375,1.42064519451015,2,1.2516,-1.0561,-0.0973,2.185,0.00612549596867753,0.0157928896757369,0.0061695664607524,0.118115755721189,0.0205262494261465,-1.08318526469001,-0.335873605832966,0.489684437892131,1.65217376304141
"Gn2P",1702,4,1,-0.726063516500643,0.366441278713937,0.835950078782797,-0.978675980385039,-0.211958322916811,0.443474280332709,1.1421702350633,0,1.3581,-0.8162,0.2614,1.0484,0.00205030080126381,0.0361685138980154,0.011579465949526,0.032718616273926,0.0312655891757809,-1.01276933889513,-0.168876639163171,0.410663005982609,1.12849313341501
"Gn2P",1702,4,1,-0.726063516500643,0.366441278713937,0.835950078782797,-0.978675980385039,-0.211958322916811,0.443474280332709,1.1421702350633,1,1.4731,-0.2911,0.605,0.8123,0.0211496358056125,0.0153742854644373,0.0298893559090196,0.189748925837822,0.183109715433917,-0.791826219466776,0.102608135500767,0.48391493929732,1.04987569236252
"Gn2P",1702,4,1,-0.726063516500643,0.366441278713937,0.835950078782797,-0.978675980385039,-0.211958322916811,0.443474280332709,1.1421702350633,2,1.3988,-0.7425,0.2418,0.9963,0.00351017444466357,0.031933351298189,0.0109470909626296,0.0383203211717396,0.0415500432872159,-0.990597713615584,-0.15701553432617,0.396993012348792,1.11866614937396
"Gn2P",1702,4,1,-0.478324578742817,-0.43378725428363,1.05773537713259,-1.03799218238392,-0.342136257880804,0.313200802284118,1.08545697753318,0,1.3826,-0.7952,-0.1797,1.0795,0.00250089899622582,0.0467083955286577,0.0155102508276436,0.045180431247664,0.0296081528205452,-1.01118504277879,-0.313458135850187,0.27068617589353,1.15485823542348
"Gn2P",1702,4,1,-0.478324578742817,-0.43378725428363,1.05773537713259,-1.03799218238392,-0.342136257880804,0.313200802284118,1.08545697753318,1,1.4275,-0.7385,-0.0555,0.3869,0.0244322152900348,0.0310220255301255,0.0297194197298564,0.170714842811016,0.12669148431108,-0.997845614277328,-0.259442684499128,0.109942421123087,0.826980118409603
"Gn2P",1702,4,1,-0.478324578742817,-0.43378725428363,1.05773537713259,-1.03799218238392,-0.342136257880804,0.313200802284118,1.08545697753318,2,1.4273,-0.7508,-0.1891,1.0718,0.00304106140151654,0.0455568443886008,0.0153289448086506,0.0525441369054581,0.0308650451409782,-1.00395717484675,-0.309700864781402,0.270704940024939,1.16928543642298
"Gn2P",1702,4,1,-0.886624058840952,0.974247383724061,1.42277079857253,-0.9444876593121,-0.0485597000376594,0.722037476403874,1.44385285920572,0,1.2161,-0.8952,0.8094,1.6875,0.00198343453408085,0.0343064722536808,0.0113417868232929,0.0462245090632263,0.0155590236030066,-0.991447062918461,-0.0221058779118756,0.716895011880501,1.3689169818235
"Gn2P",1702,4,1,-0.886624058840952,0.974247383724061,1.42277079857253,-0.9444876593121,-0.0485597000376594,0.722037476403874,1.44385285920572,1,1.3511,-1.8989,0.5799,1.5389,0.0238658005004689,0.032041508702382,0.0279000586918667,0.343711242085976,0.153330629235213,-1.57534701158012,-0.304585495307769,0.651456758489508,1.38032881796064
"Gn2P",1702,4,1,-0.886624058840952,0.974247383724061,1.42277079857253,-0.9444876593121,-0.0485597000376594,0.722037476403874,1.44385285920572,2,1.2414,-0.9429,0.8303,1.6509,0.00278338252591217,0.0336254749896426,0.0111262028603128,0.0560158426078217,0.0116601642078775,-1.02508946229935,-0.0290554080143865,0.727277789441746,1.36870919973004
"Gn2P",1702,4,1,-0.988098830743349,-0.0955592462396715,0.185770945116567,-1.16487087426026,-0.479223163583366,0.13198963809246,0.855037230362992,0,1.4373,-1.1114,-0.2199,0.4451,0.00229733863055441,0.0441780685015496,0.0139298056003843,0.0411117943817256,0.0443185860279387,-1.19428141382154,-0.428919519600297,0.0740072734927645,0.856861376549083
"Gn2P",1702,4,1,-0.988098830743349,-0.0955592462396715,0.185770945116567,-1.16487087426026,-0.479223163583366,0.13198963809246,0.855037230362992,1,1.5913,-0.6587,-0.2608,0.1509,0.0179603954900294,0.0162073695028096,0.0244466238294814,0.150899143379715,0.132368758457198,-1.00186767980901,-0.326486869384029,-0.0389960018915868,0.745731695996637
"Gn2P",1702,4,1,-0.988098830743349,-0.0955592462396715,0.185770945116567,-1.16487087426026,-0.479223163583366,0.13198963809246,0.855037230362992,2,1.5102,-1.0393,-0.2074,0.3464,0.00474130372019844,0.0361672401255367,0.0125283727121907,0.0554640001603678,0.0608442245474474,-1.18304564527657,-0.416284022527151,0.0474631717907951,0.825564531617862
"Gn2P",1702,4,1,-0.657543712979421,-0.627467470381149,1.54722028143908,-1.12210905436192,-0.405321828072031,0.331471130606076,1.20373891282435,0,1.3193,-0.9818,-0.33,1.4769,0.00256955322566029,0.0479569484122301,0.0160471740494263,0.0676601184154361,0.0148203948611086,-1.07856046883688,-0.407297237290727,0.305877575363863,1.32926243605093
"Gn2P",1702,4,1,-0.657543712979421,-0.627467470381149,1.54722028143908,-1.12210905436192,-0.405321828072031,0.331471130606076,1.20373891282435,1,1.5364,-0.7971,-0.3858,2.1883,0.0157041718839489,0.028655469048234,0.0200732489931745,0.335634839152762,0.0569339380962759,-1.06095519526127,-0.411355029620829,0.429898872633024,1.86490361742378
"Gn2P",1702,4,1,-0.657543712979421,-0.627467470381149,1.54722028143908,-1.12210905436192,-0.405321828072031,0.331471130606076,1.20373891282435,2,1.4272,-0.9274,-0.4519,1.7202,0.00864101650827068,0.0382303646262176,0.0148318463940629,0.162679429926135,0.0298783718904029,-1.09391409709273,-0.456748427327331,0.325686996314895,1.52371591316734
"Gn2P",1702,4,1,-0.189878079649136,1.21168476583516,1.7945404157842,-0.697992929543725,0.198068559285095,0.937737264937071,1.63380011388253,0,1.2139,-0.2608,1.1306,2.0581,0.00192300174765192,0.0308364219689773,0.0101585489547241,0.0473049594791016,0.0266058628215368,-0.717840098709315,0.235171912814979,0.910406751471866,1.55359094463141
"Gn2P",1702,4,1,-0.189878079649136,1.21168476583516,1.7945404157842,-0.697992929543725,0.198068559285095,0.937737264937071,1.63380011388253,1,1.3052,0.1941,1.3215,2.1229,0.0148068848845104,0.0166940754693822,0.0171316903876093,0.154042012857049,0.157342693772286,-0.557458990754137,0.446616628026403,1.04951395023202,1.66373018401161
"Gn2P",1702,4,1,-0.189878079649136,1.21168476583516,1.7945404157842,-0.697992929543725,0.198068559285095,0.937737264937071,1.63380011388253,2,1.25,-0.1535,1.0644,2.0133,0.00459779598757305,0.0260319422523861,0.00918540381882114,0.0518025144265572,0.0416706958582214,-0.683649209254351,0.257442795129966,0.896700198792392,1.56086919443139
"Gn2P",1702,4,1,0.263869952709529,0.615223858718099,1.72930268284193,-0.629349747018802,0.185794164627109,0.836241728503078,1.50992539978237,0,1.3729,0.0238,0.766,1.8132,0.00202899974595908,0.0375345857271911,0.012184680122433,0.0419772332455434,0.044533667040733,-0.634909844788736,0.250371201363108,0.794057029539092,1.54260100622368
"Gn2P",1702,4,1,0.263869952709529,0.615223858718099,1.72930268284193,-0.629349747018802,0.185794164627109,0.836241728503078,1.50992539978237,1,1.5455,0.364,0.8329,1.0968,0.0210996104789723,0.0115471944003995,0.0320933933127526,0.206984451069637,0.161700603892384,-0.51540808524645,0.416425018434307,0.677337149684066,1.22717764337489
"Gn2P",1702,4,1,0.263869952709529,0.615223858718099,1.72930268284193,-0.629349747018802,0.185794164627109,0.836241728503078,1.50992539978237,2,1.4631,0.1666,0.7105,1.7673,0.00637629767262145,0.0273668430372174,0.0100399833111243,0.0689484169555561,0.0672677672415919,-0.588028583559447,0.293927049044281,0.792858127492678,1.5710256512063
"Gn2P",1702,4,1,-0.335111252199629,0.66377502150495,1.46393224238209,-0.802566677263848,0.0165450622761985,0.705207438142051,1.40595816641094,0,1.2987,-0.4484,0.6439,1.6178,0.00177896706280077,0.0290489350534055,0.00935430293436907,0.0281455210339627,0.02921789308369,-0.82140642878344,0.0576306756999843,0.675660387555891,1.39006196085669
"Gn2P",1702,4,1,-0.335111252199629,0.66377502150495,1.46393224238209,-0.802566677263848,0.0165450622761985,0.705207438142051,1.40595816641094,1,1.3894,0.003,0.7137,1.2937,0.0169770534803205,0.00761079925074457,0.0186260525216188,0.151223808923466,0.127197937217632,-0.646172784366531,0.229594044607807,0.649099712963358,1.27002595496552
"Gn2P",1702,4,1,-0.335111252199629,0.66377502150495,1.46393224238209,-0.802566677263848,0.0165450622761985,0.705207438142051,1.40595816641094,2,1.3392,-0.337,0.5944,1.5843,0.004789271641481,0.022769680020374,0.00825955189122545,0.0389203698912649,0.0432126455062569,-0.782923319883436,0.0788641081888742,0.663754637133167,1.39751298519509
"Gn2P",1702,4,1,-0.805961009733108,-0.597814305252987,0.1562884744924,-1.2138492699256,-0.578982919291634,0.0207003701999797,0.778231324282779,0,1.4306,-1.1035,-0.4938,0.332,0.00265403819240715,0.0549979210559909,0.016833788104649,0.0486394205184092,0.052264708406172,-1.1873659129234,-0.525454122323894,-0.052302829247257,0.802043201172556
"Gn2P",1702,4,1,-0.805961009733108,-0.597814305252987,0.1562884744924,-1.2138492699256,-0.578982919291634,0.0207003701999797,0.778231324282779,1,1.4989,-0.9662,-0.8717,-0.0927,0.0184969223929222,0.0445269704775801,0.0313642645218603,0.19383884815743,0.200640002301952,-1.13957619366696,-0.635581473192992,-0.322178376979627,0.623285285960099
"Gn2P",1702,4,1,-0.805961009733108,-0.597814305252987,0.1562884744924,-1.2138492699256,-0.578982919291634,0.0207003701999797,0.778231324282779,2,1.5422,-1.0218,-0.4431,0.1627,0.0074717761567327,0.0386964510710932,0.0137275798627479,0.0727766559865701,0.0798787988318431,-1.18447073510752,-0.505608091278748,-0.0965941399977851,0.74386854194725
"Gn2P",1702,4,1,-0.875698104881659,-0.77828032311823,0.054186353977444,-1.28126504259708,-0.660157967244151,-0.0565593111623449,0.723077372163995,0,1.4125,-1.2137,-0.6398,0.2222,0.00280055982416159,0.0586295779439519,0.0180225176265934,0.0531718100231389,0.0542468253226959,-1.23818971826511,-0.606152386606789,-0.133445925295071,0.748083927014067
"Gn2P",1702,4,1,-0.875698104881659,-0.77828032311823,0.054186353977444,-1.28126504259708,-0.660157967244151,-0.0565593111623449,0.723077372163995,1,1.4643,-1.1635,-1.0316,-0.1479,0.0160158641279148,0.0500932666549602,0.0293722376220793,0.182903813625362,0.196073918915958,-1.23322123985462,-0.747736255523631,-0.384682745953616,0.595907925614664
"Gn2P",1702,4,1,-0.875698104881659,-0.77828032311823,0.054186353977444,-1.28126504259708,-0.660157967244151,-0.0565593111623449,0.723077372163995,2,1.539,-1.1294,-0.5728,0.0314,0.00840166535128968,0.0401251171076991,0.0143922817762397,0.0792996942792126,0.0858049904100725,-1.24304819208995,-0.587672183249253,-0.186302520065404,0.683005570974078
"Gn2P",1702,4,1,-0.599200422007892,0.209941848635045,0.514900823247846,-0.97878487608209,-0.263804667085354,0.341869201477015,1.02318380328508,0,1.4381,-0.7472,0.1095,0.7715,0.00240037103697948,0.046976744685524,0.0145841846491224,0.0411822721496208,0.0448653231854029,-1.00555760998458,-0.206216080131886,0.289694051009625,1.01785021130442
"Gn2P",1702,4,1,-0.599200422007892,0.209941848635045,0.514900823247846,-0.97878487608209,-0.263804667085354,0.341869201477015,1.02318380328508,1,1.6075,-0.3175,0.2742,0.5127,0.0178700447374907,0.017535710076941,0.0256978475274447,0.155302924202413,0.147493674541389,-0.829435949318513,-0.0152837652972816,0.282704064245646,0.928802984001249
"Gn2P",1702,4,1,-0.599200422007892,0.209941848635045,0.514900823247846,-0.97878487608209,-0.263804667085354,0.341869201477015,1.02318380328508,2,1.5133,-0.6406,0.0935,0.6911,0.00500586567149682,0.0375325144422745,0.0129388105721032,0.0557853687603509,0.0627743904832781,-0.972858272256775,-0.184530123561757,0.267455365056853,0.998872642548289
"Gn2P",1702,4,1,0.379428376559661,0.756630785592722,1.47253051752984,-0.585921647749509,0.231603884129436,0.853197592732291,1.48127684331345,0,1.3998,0.1305,0.8466,1.6558,0.00233774939308332,0.047408504124307,0.0145752045993897,0.0498853574430288,0.0571049123427518,-0.595094964731421,0.314427080966916,0.799130679498408,1.47194235010791
"Gn2P",1702,4,1,0.379428376559661,0.756630785592722,1.47253051752984,-0.585921647749509,0.231603884129436,0.853197592732291,1.48127684331345,1,1.6269,0.4936,0.9453,1.3125,0.0153565380765923,0.0157167199488612,0.0212671816517794,0.162982175402061,0.165716974929707,-0.469159357584014,0.515761536937878,0.812691103252747,1.38011865901331
"Gn2P",1702,4,1,0.379428376559661,0.756630785592722,1.47253051752984,-0.585921647749509,0.231603884129436,0.853197592732291,1.48127684331345,2,1.5311,0.3065,0.7919,1.5691,0.00758577296003143,0.0293115859470635,0.0109102157375281,0.0826672296047212,0.0910734971634984,-0.537387473575242,0.379712219153951,0.79891069971901,1.49111410322317
"Gn2P",1702,4,1,-0.970348563663729,-0.309010795395505,0.0810961399591082,-1.20719142095633,-0.549443913326145,0.0521797537596649,0.791222456652036,0,1.4447,-1.1479,-0.371,0.322,0.00236424584879983,0.0474624747266116,0.0145663478440642,0.0437892215987331,0.049975409116012,-1.21680596815326,-0.496267868439126,-0.0161205595566887,0.800437642279664
"Gn2P",1702,4,1,-0.970348563663729,-0.309010795395505,0.0810961399591082,-1.20719142095633,-0.549443913326145,0.0521797537596649,0.791222456652036,1,1.6313,-0.8041,-0.5011,-0.0161,0.016905048821246,0.0168428188591842,0.0242024829847266,0.150083635921233,0.144267869187957,-1.09056261854859,-0.471718387012837,-0.185303712610985,0.672654082731398
"Gn2P",1702,4,1,-0.970348563663729,-0.309010795395505,0.0810961399591082,-1.20719142095633,-0.549443913326145,0.0521797537596649,0.791222456652036,2,1.5387,-1.0666,-0.3454,0.193,0.00589435807932798,0.0349911959589865,0.0122244142402881,0.0647155973220723,0.0721508084461227,-1.20802485405512,-0.4814441484852,-0.0526689441810511,0.757539789625908
"Gn2P",1702,4,1,-0.197181389484119,0.494281078144419,0.607036142190844,-0.813990667418074,-0.0826537203815816,0.498824085501501,1.132104513495,0,1.4722,-0.389,0.3744,0.9305,0.00277276594966978,0.0595104469385042,0.0182110775115014,0.0516847792473415,0.05679583306704,-0.838085161180634,-0.00483144437771141,0.438649395482236,1.11143035009295
"Gn2P",1702,4,1,-0.197181389484119,0.494281078144419,0.607036142190844,-0.813990667418074,-0.0826537203815816,0.498824085501501,1.132104513495,1,1.5791,-0.0643,0.1127,0.7702,0.0186561520224549,0.0388940170784002,0.0264399955303811,0.126893736246699,0.124828508602247,-0.703406731150872,0.0172407989838995,0.307075409677329,1.05839695245371
"Gn2P",1702,4,1,-0.197181389484119,0.494281078144419,0.607036142190844,-0.813990667418074,-0.0826537203815816,0.498824085501501,1.132104513495,2,1.5968,-0.2224,0.3343,0.8429,0.00746906472799768,0.0418417058847511,0.0147399451513218,0.0769397937619907,0.0850911934244453,-0.780912898266958,0.039448413748891,0.416285594868505,1.10272331118218
