"mode", "seed", "ncat", "p11", "p12", "p13", "th10", "th11", "th12", "info", "p21", "p22", "p23", "rmse_p", "rmse_ii", "rmse_iic", "rmse_t", "rmse_tt", "th20", "th21", "th22", "dth0", "dth1", "dth2"
"Gn2P", 1701, 3, 1, 0.251778708542598, 1.40599761611697, -0.542688035064084, 0.415975861261742, 1.26277420618794, 2, 1.1967, 0.2935, 1.4157, 0.00620896593915383, 0.00989354648075167, 0.00534393797495062, 0.045201700726275, 0.0403459315893116, -0.506504351823061, 0.473033624901923, 1.22321748841285, -0.0361836832410223, -0.0570577636401816, 0.0395567177750851
"Gn2P", 1701, 3, 1, -0.683015891334755, -0.496421215190855, -1.09106934252215, -0.328871593229452, 0.544446876186649, 0, 1.3361, -0.9529, -0.2316, 0.00191825604268763, 0.0308561169979288, 0.0129972313491341, 0.0259383287724649, 0.0285065410261393, -1.07143817996144, -0.369185930164963, 0.547232983235998, -0.0196311625607115, 0.0403143369355112, -0.00278610704934867
"Gn2P", 1701, 3, 1, -0.683015891334755, -0.496421215190855, -1.09106934252215, -0.328871593229452, 0.544446876186649, 1, 1.6201, -0.6348, -0.5511, 0.0214295590193907, 0.00855876166263252, 0.0228413291164411, 0.0977302840535004, 0.070931338552994, -0.995876531272244, -0.429183654208374, 0.446828003154668, -0.0951928112499083, 0.100312060978922, 0.0976188730319811
"Gn2P", 1701, 3, 1, -0.683015891334755, -0.496421215190855, -1.09106934252215, -0.328871593229452, 0.544446876186649, 2, 1.4658, -0.8511, -0.3846, 0.00848268378715603, 0.0187173071188929, 0.00834250133488455, 0.0579051410182258, 0.0619127573189398, -1.06768159959308, -0.416429454313811, 0.501485841375583, -0.0233877429290725, 0.0875578610843587, 0.0429610348110657
"Gn2P", 1701, 3, 1, 0.0942909777492569, 0.841045215808977, -0.638443925450849, 0.248353128730189, 1.05994200546752, 0, 1.2352, -0.0542, 0.9924, 0.0015285313552318, 0.0228063530654038, 0.00945876793914191, 0.014308237344951, 0.0139694231761484, -0.640957782369202, 0.268108876444427, 1.04519182162447, 0.0025138569183526, -0.0197557477142381, 0.0147501838430502
"Gn2P", 1701, 3, 1, 0.0942909777492569, 0.841045215808977, -0.638443925450849, 0.248353128730189, 1.05994200546752, 1, 1.4019, 0.3066, 0.6365, 0.0224049763660747, 0.00566848156234187, 0.0166631882532247, 0.10174440807752, 0.0440539415001369, -0.52582810444915, 0.310654810275674, 0.939559485715464, -0.112615821001699, -0.0623016815454846, 0.120382519752051
"Gn2P", 1701, 3, 1, 0.0942909777492569, 0.841045215808977, -0.638443925450849, 0.248353128730189, 1.05994200546752, 2, 1.3055, 0.0885, 0.8808, 0.00771897160078521, 0.0146755624538745, 0.00676872591211425, 0.0414591548948923, 0.0333445056508931, -0.598182888609418, 0.295509380852309, 1.02372155030687, -0.0402610368414307, -0.0471562521221193, 0.0362204551606424
"Gn2P", 1701, 3, 1, -1.2962157712798, 1.139784701832, -1.05550592028904, -0.0311154814170795, 0.994457538757328, 0, 1.0439, -1.307, 1.1506, 0.000453986941833864, 0.0075880888004959, 0.00329572974881434, 0.00948862465579423, 0.0000291506310187851, -1.06857169774715, -0.031156706634818, 1.00442677912319, 0.0130657774581089, 0.0000412252177384997, -0.00996924036585711
"Gn2P", 1701, 3, 1, -1.2962157712798, 1.139784701832, -1.05550592028904, -0.0311154814170795, 0.994457538757328, 1, 1.0764, -1.4588, 1.2532, 0.00586509114233414, 0.00605901509442671, 0.00362889490572007, 0.0731222511604322, 0.00578722877589622, -1.15741413195949, -0.0392998588405077, 1.06921262690943, 0.101908211670452, 0.00818437742342828, -0.0747550881521066
"Gn2P", 1701, 3, 1, -1.2962157712798, 1.139784701832, -1.05550592028904, -0.0311154814170795, 0.994457538757328, 2, 1.0509, -1.3969, 1.2334, 0.00371310080230309, 0.00590661680191433, 0.00275898775545718, 0.0427883789095238, 0.000217494188002396, -1.11135038895303, -0.0314230646474898, 1.04317957505824, 0.0558444686639952, 0.000307583230410313, -0.048722036300912
"Gn2P", 1701, 3, 1, 0.456785988985529, 0.836484721966712, -0.536863010920914, 0.354536587974665, 1.12959169761311, 0, 1.2916, 0.2363, 1.0642, 0.00182772859659983, 0.0287099050550003, 0.0119643502877268, 0.025625710007927, 0.0266767984848299, -0.539802322333362, 0.392263278192605, 1.1063949665104, 0.00293931141244841, -0.0377266902179405, 0.0231967311027073
"Gn2P", 1701, 3, 1, 0.456785988985529, 0.836484721966712, -0.536863010920914, 0.354536587974665, 1.12959169761311, 1, 1.5426, 0.5729, 0.7283, 0.0215229445765502, 0.0078932003566859, 0.0201967895644277, 0.102548532199811, 0.0727666497390772, -0.435469136609256, 0.457444170924121, 1.02625769550064, -0.101393874311658, -0.102907582949456, 0.103334002112469
"Gn2P", 1701, 3, 1, 0.456785988985529, 0.836484721966712, -0.536863010920914, 0.354536587974665, 1.12959169761311, 2, 1.4089, 0.3976, 0.9532, 0.00862982685450444, 0.0169698885345212, 0.00777435644708517, 0.0589424471745343, 0.0615012096767039, -0.492064546212063, 0.441512432801811, 1.10042088663531, -0.0447984647088505, -0.086975844827146, 0.0291708109777977
"Gn2P", 1701, 3, 1, 0.00946952877470287, 0.277708499827166, -0.738038505221893, 0.0800589902623533, 0.871585099506002, 0, 1.3392, -0.2336, 0.5209, 0.00182482352560929, 0.0293166376042362, 0.0124147270460806, 0.00628537589940036, 0.00664158948492666, -0.737566232400522, 0.0894516161876512, 0.866101178718836, -0.000472272821370967, -0.00939262592529783, 0.00548392078716553
"Gn2P", 1701, 3, 1, 0.00946952877470287, 0.277708499827166, -0.738038505221893, 0.0800589902623533, 0.871585099506002, 1, 1.5981, 0.097, 0.1923, 0.0234935661187156, 0.00785418392106945, 0.0236124547415773, 0.0870637334729616, 0.0168524706663599, -0.632483645758885, 0.103891982838214, 0.766559192381254, -0.105554859463008, -0.023832992575861, 0.105025907124748
"Gn2P", 1701, 3, 1, 0.00946952877470287, 0.277708499827166, -0.738038505221893, 0.0800589902623533, 0.871585099506002, 2, 1.444, -0.1056, 0.4063, 0.00827770162394998, 0.0198454724580426, 0.00842577942705918, 0.0300522340710755, 0.0141891672304736, -0.701879213747274, 0.100125502998469, 0.839974167462593, -0.0361592914746188, -0.0200665127361157, 0.0316109320434087
"Gn2P", 1701, 3, 1, -0.555400536215002, 1.91466583762641, -0.771436034074713, 0.268295532977616, 1.29623294055271, 0, 1.043, -0.565, 1.9215, 0.000508700344192555, 0.00777428085600012, 0.00343939120367815, 0.0194132517134985, 0.000624203002966359, -0.775276760496823, 0.269178289330085, 1.32962594263469, 0.00384072642211031, -0.000882756352469038, -0.0333930020819877
"Gn2P", 1701, 3, 1, -0.555400536215002, 1.91466583762641, -0.771436034074713, 0.268295532977616, 1.29623294055271, 1, 1.072, -0.5116, 2.2604, 0.00614036652842137, 0.00545657897456197, 0.00610543407585208, 0.129854853170107, 0.0444410240225763, -0.76779929021559, 0.331144631876092, 1.51215795887444, -0.00363674385912249, -0.062849098898476, -0.215925018321737
"Gn2P", 1701, 3, 1, -0.555400536215002, 1.91466583762641, -0.771436034074713, 0.268295532977616, 1.29623294055271, 2, 1.0454, -0.6092, 2.0275, 0.00268065598570333, 0.00652204963536215, 0.00303170373238002, 0.0492284432802192, 0.00293069854688559, -0.792947735511735, 0.272440166609849, 1.37863674869723, 0.0215117014370225, -0.00414463363223272, -0.0824038081445284
"Gn2P", 1701, 3, 1, -1.12190686607833, -0.324189223028158, -1.19011206307332, -0.379860063297323, 0.544523547533075, 0, 1.2112, -1.2737, -0.1828, 0.00154604946132638, 0.0225830239914007, 0.00930622736673337, 0.0220590986182152, 0.0200402713155886, -1.16467801406139, -0.408201286785465, 0.547637339048028, -0.0254340490119256, 0.0283412234881419, -0.0031137915149535
"Gn2P", 1701, 3, 1, -1.12190686607833, -0.324189223028158, -1.19011206307332, -0.379860063297323, 0.544523547533075, 1, 1.374, -0.9229, -0.5364, 0.0204977236276731, 0.00565415681949267, 0.0148062334666487, 0.106049952302318, 0.0659471048878821, -1.07168041141556, -0.473123353429007, 0.439567939062628, -0.118431651657754, 0.0932632901316839, 0.104955608470447
"Gn2P", 1701, 3, 1, -1.12190686607833, -0.324189223028158, -1.19011206307332, -0.379860063297323, 0.544523547533075, 2, 1.2881, -1.1581, -0.3406, 0.00791392301715861, 0.0132256439001271, 0.00648886963586364, 0.0534032919134945, 0.050706868659609, -1.15075495468072, -0.451570404661213, 0.501345083896195, -0.0393571083925985, 0.0717103413638903, 0.0431784636368793
"Gn2P", 1701, 3, 1, -1.52787800867667, -0.818883608174329, -1.41880665234787, -0.613005459548713, 0.383341054446698, 0, 1.1922, -1.7225, -0.6631, 0.00169472082272429, 0.0240615572282776, 0.00987306209240426, 0.0410578601354577, 0.035283276787819, -1.36825615691007, -0.662903548107011, 0.38681550489673, -0.0505504954377995, 0.0498980885582975, -0.00347445045003136
"Gn2P", 1701, 3, 1, -1.52787800867667, -0.818883608174329, -1.41880665234787, -0.613005459548713, 0.383341054446698, 1, 1.3783, -1.4278, -0.9902, 0.0156653255437996, 0.00679586725272583, 0.010927408384735, 0.120447824130426, 0.120792666521852, -1.33594427823882, -0.783832086779128, 0.296882246917597, -0.0828623741090528, 0.170826627230414, 0.0864588075291017
"Gn2P", 1701, 3, 1, -1.52787800867667, -0.818883608174329, -1.41880665234787, -0.613005459548713, 0.383341054446698, 2, 1.3051, -1.5872, -0.8486, 0.00828688545629934, 0.0118384480324697, 0.00628649527532723, 0.0845881164802815, 0.0938697364639821, -1.37816496184735, -0.745757313952465, 0.336536711756411, -0.0406416905005229, 0.132751854403752, 0.0468043426902869
"Gn2P", 1701, 3, 1, -1.85188025323103, -0.673519673710702, -1.4787361852945, -0.623042410077997, 0.401795634076256, 0, 1.12, -1.9876, -0.587, 0.00136410280974736, 0.0170869182377115, 0.00718462383162028, 0.0314778987618875, 0.0221942012504459, -1.43420436015049, -0.654429750492416, 0.403875476003864, -0.0445318251440079, 0.0313873404144185, -0.00207984192760818
"Gn2P", 1701, 3, 1, -1.85188025323103, -0.673519673710702, -1.4787361852945, -0.623042410077997, 0.401795634076256, 1, 1.2253, -1.6839, -0.8929, 0.0138097746509122, 0.00344540817238636, 0.00821860140680108, 0.105500987444062, 0.0894645498087566, -1.37381815145964, -0.749564389769144, 0.321947215893566, -0.104918033834853, 0.126521979691147, 0.0798484181826903
"Gn2P", 1701, 3, 1, -1.85188025323103, -0.673519673710702, -1.4787361852945, -0.623042410077997, 0.401795634076256, 2, 1.1847, -1.8627, -0.7481, 0.00679777495752041, 0.00817698618463714, 0.00507882422696417, 0.0655486708420771, 0.067009493612282, -1.43105146865457, -0.71780814475224, 0.361354218694128, -0.0476847166399275, 0.0947657346742424, 0.0404414153821279
"Gn2P", 1701, 3, 1, 0.486343733489773, 1.04970821343659, -0.506698046232065, 0.412823616419339, 1.20116597850033, 0, 1.2478, 0.3033, 1.2449, 0.00173351511288375, 0.0263466740631936, 0.0108708724923623, 0.0276585083645063, 0.0267130639795359, -0.509860477007203, 0.450601593791739, 1.17187770931126, 0.00316243077513756, -0.0377779773723999, 0.0292882691890679
"Gn2P", 1701, 3, 1, 0.486343733489773, 1.04970821343659, -0.506698046232065, 0.412823616419339, 1.20116597850033, 1, 1.4623, 0.6478, 0.9045, 0.0204747581362989, 0.00715208368436793, 0.0169014883301603, 0.107450312136581, 0.0806367302431441, -0.405569152933656, 0.526861173954614, 1.09437135716398, -0.101128893298409, -0.114037557535275, 0.106794621336346
"Gn2P", 1701, 3, 1, 0.486343733489773, 1.04970821343659, -0.506698046232065, 0.412823616419339, 1.20116597850033, 2, 1.3536, 0.4716, 1.1272, 0.00854876343848428, 0.0149285440710022, 0.00714626764430319, 0.0628533399942527, 0.0653901317873891, -0.460835917318582, 0.505299227638428, 1.16657474396789, -0.0458621289134835, -0.0924756112190897, 0.0345912345324386
"Gn2P", 1701, 3, 1, -0.668267707688467, 0.387390220962594, -0.928992780877969, -0.072127351482729, 0.804552682154323, 0, 1.1957, -0.7684, 0.4874, 0.00120497631472357, 0.016833422079227, 0.00708521464639386, 0.00317787293593351, 0.0030758456285922, -0.925712667373113, -0.0764772540864501, 0.805337431747643, -0.00328011350485624, 0.00434990260372109, -0.0007847495933202
"Gn2P", 1701, 3, 1, -0.668267707688467, 0.387390220962594, -0.928992780877969, -0.072127351482729, 0.804552682154323, 1, 1.2847, -0.4213, 0.1377, 0.0213391026522923, 0.00310984401254878, 0.0134827939751306, 0.0996350889094726, 0.0104297513326021, -0.80538440133846, -0.0868772472694738, 0.685033387026331, -0.12360837953951, 0.0147498957867448, 0.119519295127993
"Gn2P", 1701, 3, 1, -0.668267707688467, 0.387390220962594, -0.928992780877969, -0.072127351482729, 0.804552682154323, 2, 1.2291, -0.678, 0.3892, 0.00552925363808111, 0.0123041127605655, 0.00568342472853023, 0.0246866645198739, 0.00700725388234656, -0.899627247199582, -0.0820371049581351, 0.77509497631713, -0.0293655336783872, 0.00990975347540603, 0.029457705837193
"Gn2P", 1701, 3, 1, -0.13044968814064, 1.21900151170386, -0.670981174113731, 0.267230916543504, 1.14015706281926, 0, 1.1446, -0.199, 1.2914, 0.00101784244656036, 0.0125252794766182, 0.0055091040587368, 0.0084882789587466, 0.00810217458630293, -0.674325490912182, 0.278689121728168, 1.13157349024473, 0.00334431679845182, -0.0114582051846642, 0.00858357257453024
"Gn2P", 1701, 3, 1, -0.13044968814064, 1.21900151170386, -0.670981174113731, 0.267230916543504, 1.14015706281926, 1, 1.1825, 0.0985, 0.9915, 0.0164305076751844, 0.00148551754717006, 0.00968911941167975, 0.0928951158980097, 0.0271665483633245, -0.573001200799478, 0.305650217681782, 1.01845090109152, -0.0979799733142528, -0.0384193011382782, 0.121706161727739
"Gn2P", 1701, 3, 1, -0.13044968814064, 1.21900151170386, -0.670981174113731, 0.267230916543504, 1.14015706281926, 2, 1.1625, -0.1135, 1.2316, 0.00407583578819841, 0.00895016327928088, 0.00468130743921536, 0.0253119922208223, 0.0192736126442349, -0.646836027639233, 0.294487920940906, 1.1157407063432, -0.0241451464744978, -0.0272570043974026, 0.0244163564760578
"Gn2P", 1701, 3, 1, -0.788894055937744, 0.540388345274503, -0.947298384927001, -0.0614228836530598, 0.839472650337527, 0, 1.1573, -0.8572, 0.6086, 0.000951376831177658, 0.012055726045608, 0.00528339574959179, 0.00196761890626896, 0.00193974424304695, -0.946688038776362, -0.064166096269112, 0.841400559723482, -0.000610346150638597, 0.00274321261605213, -0.00192790938595522
"Gn2P", 1701, 3, 1, -0.788894055937744, 0.540388345274503, -0.947298384927001, -0.0614228836530598, 0.839472650337527, 1, 1.1891, -0.5573, 0.3077, 0.0174464908912347, 0.00128002665256689, 0.0102000831443486, 0.0919685689263653, 0.0063971749024027, -0.832285342238563, -0.0704698551609105, 0.729632742611898, -0.115013042688437, 0.00904697150785067, 0.109839907725629
"Gn2P", 1701, 3, 1, -0.788894055937744, 0.540388345274503, -0.947298384927001, -0.0614228836530598, 0.839472650337527, 2, 1.1714, -0.7998, 0.5451, 0.00342961844229571, 0.00957324127102159, 0.00464442700124383, 0.0157700115692758, 0.00427204695777987, -0.928538038963565, -0.0674644703998469, 0.820561583641052, -0.0187603459634361, 0.00604158674678702, 0.0189110666964747
