"mode", "seed", "ncat", "p11", "p12", "p13", "p14", "th10", "th11", "th12", "th13", "a_iinfo1", "method", "p21", "p22", "p23", "p24", "rmse_p", "rmse_ii", "rmse_iic", "rmse_t", "rmse_tt", "th20", "th21", "th22", "th23", "a_iinfo2", "difai", "dth0", "dth1", "dth2", "dth3"
"P2G", 1703, 4, 1, -0.216191963105505, 0.498561864542645, 0.566007335811009, -0.634331217283054, 0.0728397382707729, 0.280166552015637, 0.752092263298434, 0.636076058278023, 0, 0.469, 0.6071, 2.9199, -2.85, 0.029873225197137, 0.139522350547134, 0.0748938576025681, 0.101833206589295, 0.110683292100367, -0.59749026710003, -0.104593220601644, 0.352760756717562, 0.810147226877085, 0.651100299260718, -0.0150242409826955, -0.0368409501830239, 0.177432958872417, -0.0725942047019248, -0.058054963578651
"P2G", 1703, 4, 1, -0.216191963105505, 0.498561864542645, 0.566007335811009, -0.634331217283054, 0.0728397382707729, 0.280166552015637, 0.752092263298434, 0.636076058278023, 1, 0.5329, -0.0596, 0.0213, 0.7441, 0.160019208172737, 0.0209337699978762, 0.0772570268715712, 0.158678714556562, 0.151363544843022, -0.736908004260738, -0.1787186701647, 0.35399835591984, 0.898587903043409, 0.640621952215186, -0.00454589393716331, 0.102576786977685, 0.251558408435473, -0.0738318039042032, -0.146495639744975
"P2G", 1703, 4, 1, -0.216191963105505, 0.498561864542645, 0.566007335811009, -0.634331217283054, 0.0728397382707729, 0.280166552015637, 0.752092263298434, 0.636076058278023, 2, 0.4762, 0.113, 1.0711, -0.7241, 0.0785403642525717, 0.0589439432630078, 0.0513404044386807, 0.122043135562199, 0.135705278243105, -0.667605373950357, -0.15823202902361, 0.323220076709511, 0.80886523768218, 0.614882838060242, 0.0211932202177805, 0.0332741566673034, 0.231071767294383, -0.0430535246938745, -0.0567729743837462
"P2G", 1703, 4, 1, -0.929086045317967, -0.663449436369204, 0.32002605066858, -0.876980176604032, -0.415339652153998, -0.0866430728865765, 0.668832868065396, 0.69146311433476, 0, 0.5807, 0.5711, -1.6376, -0.0656, 0.0306803975212372, 0.242936559861316, 0.100086233098142, 0.0923298387385924, 0.0842183856741138, -0.984340788684547, -0.471795016879007, 0.0478597198369482, 0.632851122651731, 0.763899387065462, -0.0724362727307024, 0.107360612080515, 0.0564553647250098, -0.134502792723525, 0.0359817454136646
"P2G", 1703, 4, 1, -0.929086045317967, -0.663449436369204, 0.32002605066858, -0.876980176604032, -0.415339652153998, -0.0866430728865765, 0.668832868065396, 0.69146311433476, 1, 0.6268, -1.3632, -0.2705, 0.5226, 0.157714591547887, 0.0294559059555945, 0.0895656376525428, 0.16712221485024, 0.139245837489431, -1.07179597286573, -0.455373436825469, 0.151191966288222, 0.793724559295523, 0.695363193472952, -0.00390007913819257, 0.194815796261694, 0.0400337846714717, -0.237835039174798, -0.124891691230127
"P2G", 1703, 4, 1, -0.929086045317967, -0.663449436369204, 0.32002605066858, -0.876980176604032, -0.415339652153998, -0.0866430728865765, 0.668832868065396, 0.69146311433476, 2, 0.5647, -0.4276, -0.9349, 0.3217, 0.0825631041353118, 0.0984186599081317, 0.0613847542292944, 0.112237525498962, 0.110093697258202, -0.992058931847989, -0.447308493112435, 0.101345915449751, 0.696833976687743, 0.670211979814284, 0.0212511345204751, 0.115078755243957, 0.0319688409584369, -0.187988988336327, -0.0280011086223468
"P2G", 1703, 4, 1, -0.754663258286936, -0.448114238620482, 1.7488273161047, -0.816864711807098, -0.314780235143028, 0.27162612265072, 1.15051013430485, 0.66362441369825, 0, 0.6101, 0.6412, -1.7747, 2.0667, 0.026721166305944, 0.188258325871493, 0.0777673073947797, 0.0939498375049092, 0.028848493092435, -0.880322337512331, -0.289990898925804, 0.315010399422636, 0.980855452826448, 0.669699532502306, -0.00607511880405631, 0.0634576257052328, -0.0247893362172245, -0.0433842767719161, 0.169654681478399
"P2G", 1703, 4, 1, -0.754663258286936, -0.448114238620482, 1.7488273161047, -0.816864711807098, -0.314780235143028, 0.27162612265072, 1.15051013430485, 0.66362441369825, 1, 0.7312, -1.3067, -0.0104, 2.181, 0.186965258987211, 0.0757609574387948, 0.0882277828616067, 0.144695796144732, 0.10323042483299, -1.03370647788455, -0.291466774443752, 0.448900047365615, 1.21948534969882, 0.660327987084038, 0.00329642661421226, 0.216841766077452, -0.0233134606992763, -0.177273924714895, -0.068975215393968
"P2G", 1703, 4, 1, -0.754663258286936, -0.448114238620482, 1.7488273161047, -0.816864711807098, -0.314780235143028, 0.27162612265072, 1.15051013430485, 0.66362441369825, 2, 0.632, -0.463, -0.6742, 1.95, 0.0878541496832381, 0.12109090606324, 0.0579152767175118, 0.0876053644741827, 0.0518839655727723, -0.912587242598242, -0.280760705474882, 0.354803699267426, 1.03449220902222, 0.655476510782883, 0.00814790291536682, 0.0957225307911441, -0.0340195296681461, -0.083177576616706, 0.116017925282631
"P2G", 1703, 4, 1, -0.0318003792421812, 0.349842941905852, 1.03542657000517, -0.574339294261967, 0.0834942118336653, 0.355448517041789, 0.913563977798729, 0.656649376470045, 0, 0.5106, 1.3827, -0.3162, 0.3564, 0.0195665996515358, 0.114798767931733, 0.0624353954525702, 0.0788727003663247, 0.0908165881080856, -0.57941018859184, -0.052737233788501, 0.434086620086533, 0.924284959853483, 0.67771360061765, -0.0210642241476042, 0.00507089432987295, 0.136231445622166, -0.0786381030447441, -0.0107209820547539
"P2G", 1703, 4, 1, -0.0318003792421812, 0.349842941905852, 1.03542657000517, -0.574339294261967, 0.0834942118336653, 0.355448517041789, 0.913563977798729, 0.656649376470045, 1, 0.5968, 0.0443, 0.2931, 1.5715, 0.133605528515246, 0.0240008924505362, 0.062349639403936, 0.161999576066429, 0.129591952127165, -0.66675364177516, -0.0403486751185246, 0.54265204670866, 1.12816317814238, 0.660040389231227, -0.00339101276118137, 0.0924143475131934, 0.12384288695219, -0.187203529666871, -0.214599200343648
"P2G", 1703, 4, 1, -0.0318003792421812, 0.349842941905852, 1.03542657000517, -0.574339294261967, 0.0834942118336653, 0.355448517041789, 0.913563977798729, 0.656649376470045, 2, 0.5383, 0.3419, 0.3315, 0.8215, 0.0833138854212509, 0.0455026582225918, 0.0335249585275036, 0.104507998307751, 0.105665930839203, -0.630192347797081, -0.0603100020134115, 0.468657239763008, 0.997660686602521, 0.646189383495043, 0.0104599929750021, 0.0558530535351142, 0.143804213847077, -0.113208722721219, -0.0840967088037916
"P2G", 1703, 4, 1, -0.549243567008786, 0.516790135589843, 2.11925691273906, -0.746365430259462, -0.00812433570520718, 0.604197091806517, 1.26213376042333, 0.739016744618546, 0, 0.7474, -0.2792, 0.3444, 2.0964, 0.0127110457059733, 0.127699569638712, 0.0579573262328334, 0.0404733262547985, 0.0246972172294103, -0.758249457729609, -0.0356690253509258, 0.636925484509965, 1.32981886090319, 0.7966289997579, -0.0576122551393548, 0.0118840274701469, 0.0275446896457186, -0.0327283927034477, -0.067685100479856
"P2G", 1703, 4, 1, -0.549243567008786, 0.516790135589843, 2.11925691273906, -0.746365430259462, -0.00812433570520718, 0.604197091806517, 1.26213376042333, 0.739016744618546, 1, 0.8154, -0.7817, 0.6637, 2.5822, 0.0889394696404298, 0.0279512427260569, 0.043019283118646, 0.151226713635638, 0.0736780938923333, -0.858942735727245, -0.0482934240244641, 0.725324416974797, 1.51217184032904, 0.740979715813411, -0.00196297119486577, 0.112577305467783, 0.0401690883192569, -0.12112732516828, -0.250038079905706
"P2G", 1703, 4, 1, -0.549243567008786, 0.516790135589843, 2.11925691273906, -0.746365430259462, -0.00812433570520718, 0.604197091806517, 1.26213376042333, 0.739016744618546, 2, 0.7796, -0.6809, 0.661, 2.2761, 0.0696658966198337, 0.0463227989419614, 0.0314195902393973, 0.102067028185953, 0.0537390896128172, -0.821223319203984, -0.0412188110421706, 0.691193786912793, 1.42767330306006, 0.744270550844576, -0.00525380622603, 0.0748578889445218, 0.0330944753369634, -0.0869966951062758, -0.165539542636721
"P2G", 1703, 4, 1, -0.681595254910435, -0.133861039604479, 0.677474753452283, -0.791721090899234, -0.21200568974456, 0.139119214885398, 0.790304869293148, 0.729323029846828, 0, 0.573, 0.1757, -0.4398, 0.1717, 0.0215910916172827, 0.164629490557047, 0.075490507632001, 0.061794512720334, 0.0685714584707717, -0.825387776655866, -0.286545689240745, 0.23158500978024, 0.784417023412692, 0.777788972905521, -0.0484659430586927, 0.033666685756632, 0.0745399994961853, -0.092465794894842, 0.00588784588045588
