"mode","seed","ncat","p11","p12","p13","p14","th10","th11","th12","th13","info","p21","p22","p23","p24","rmse_p","rmse_ii","rmse_iic","rmse_t","rmse_tt","th20","th21","th22","th23"
"P2G",1702,4,1,-0.726063516500643,0.366441278713937,0.835950078782797,-0.807017173346677,-0.0897377598025276,0.312794645511632,0.844878576522947,2,0.6144,-0.7853,0.4556,0.6606,0.0109839863648635,0.012042629468,0.00749054211807797,0.0910230141727368,0.0818968602359108,-0.844986304192864,-0.223810371238036,0.359117663681482,0.952478829262637
"P2G",1702,4,1,-0.478324578742817,-0.43378725428363,1.05773537713259,-0.722211307418893,-0.240378335833086,0.147992777901499,0.921221466125385,0,0.544,3.0422,-3.7062,1.0915,0.00508229559408945,0.0318033879126161,0.0132621488598802,0.0848470347276574,0.0597377821198232,-0.795753687366835,-0.273436484331997,0.246038515471321,0.808608022335972
"P2G",1702,4,1,-0.478324578742817,-0.43378725428363,1.05773537713259,-0.722211307418893,-0.240378335833086,0.147992777901499,0.921221466125385,1,0.4695,-14.2145,13.6703,1.0991,0.0848841366162539,0.0982644630679835,0.0318299790319123,0.478077409790151,0.399122437495539,-0.796340891222004,-0.0000495798494423638,0.796173500682188,1.57760602069281
"P2G",1702,4,1,-0.478324578742817,-0.43378725428363,1.05773537713259,-0.722211307418893,-0.240378335833086,0.147992777901499,0.921221466125385,2,0.4564,-1.3937,0.877,1.3666,0.0370138933096443,0.0442477167132189,0.0194640383204272,0.127334399412377,0.146561028438573,-0.734523746013749,-0.163945645003003,0.390063942940603,0.937475566524211
"P2G",1702,4,1,-0.886624058840952,0.974247383724061,1.42277079857253,-0.862347610802707,0.0195860421494259,0.613019107410981,1.04480277299279,0,0.7411,-0.8772,1.648,0.549,0.00378304112242748,0.0424008026588146,0.0152778984222514,0.104574956377304,0.0328120831654097,-0.797866425253266,-0.036592357915238,0.621614790695971,1.23547517348756
"P2G",1702,4,1,-0.886624058840952,0.974247383724061,1.42277079857253,-0.862347610802707,0.0195860421494259,0.613019107410981,1.04480277299279,1,0.7987,-1.3379,0.5276,2.1809,0.0232003658217526,0.00826213885362801,0.0159250522260723,0.210021413331033,0.121738898138258,-1.00855972404412,-0.19052487918784,0.59528556025999,1.37736391956886
"P2G",1702,4,1,-0.886624058840952,0.974247383724061,1.42277079857253,-0.862347610802707,0.0195860421494259,0.613019107410981,1.04480277299279,2,0.7102,-0.9843,1.1796,1.3241,0.00904823670526748,0.0224018828524572,0.00992900982532717,0.123699915865487,0.0481251549297578,-0.819992443104613,-0.0632701285901224,0.622126608792721,1.27385434993288
"P2G",1702,4,1,-0.988098830743349,-0.0955592462396715,0.185770945116567,-0.897296458873521,-0.274570070551318,0.0237681198047326,0.624313902025036,0,0.5168,-0.5787,1.0578,-1.5158,0.00322266062808152,0.0183187310888122,0.00943030700662371,0.0705216829721325,0.0789580391688336,-0.871126214279655,-0.364558540854845,0.126749628147699,0.646791302377921
"P2G",1702,4,1,-0.988098830743349,-0.0955592462396715,0.185770945116567,-0.897296458873521,-0.274570070551318,0.0237681198047326,0.624313902025036,1,0.6153,-1.526,-0.2531,0.2344,0.0208370592305271,0.00377238884433722,0.00976289788830251,0.167692388672328,0.137771925916911,-1.10737956040444,-0.502315273750472,0.0950101939768143,0.731106826009298
"P2G",1702,4,1,-0.988098830743349,-0.0955592462396715,0.185770945116567,-0.897296458873521,-0.274570070551318,0.0237681198047326,0.624313902025036,2,0.5469,-0.9154,0.0296,-0.2697,0.0119417537361223,0.00821033012577444,0.00601623874428636,0.0947612803156355,0.0975882593177826,-0.956668673427655,-0.413705321883351,0.119746174102558,0.686147032765338
"P2G",1702,4,1,-0.657543712979421,-0.627467470381149,1.54722028143908,-0.783457679623776,-0.337499991723671,0.193097553932462,1.08581518105916,0,0.5615,3.4489,-4.6333,1.9001,0.00494926311022376,0.032367248229275,0.0126723899163166,0.115111915153791,0.0401931972562782,-0.859762364455284,-0.3095896314517,0.256874439294911,0.880062592260839
"P2G",1702,4,1,-0.657543712979421,-0.627467470381149,1.54722028143908,-0.783457679623776,-0.337499991723671,0.193097553932462,1.08581518105916,1,0.4931,-19.6169,18.4528,1.5621,0.0865458393693724,0.090135480621287,0.0306918652871202,0.461877240633521,0.419322678472848,-0.836207799621843,-0.00000048757606513293,0.83620610677953,1.65418587035991
"P2G",1702,4,1,-0.657543712979421,-0.627467470381149,1.54722028143908,-0.783457679623776,-0.337499991723671,0.193097553932462,1.08581518105916,2,0.5047,-5.9449,4.841,2.2341,0.0832990079646709,0.0847954006859498,0.0294128176413237,0.408452787727989,0.387733590743031,-0.853675972418447,-0.0231872264641988,0.786578385776588,1.54558914552063
"P2G",1702,4,1,-0.189878079649136,1.21168476583516,1.7945404157842,-0.625663768457701,0.244947244090101,0.753523746816409,1.16483170812689,0,0.7782,-0.0395,1.5446,1.1243,0.00335875006400166,0.0452781496094779,0.0150923967858994,0.138933037914301,0.0568891351174199,-0.603643599842628,0.176188139609941,0.824102119100775,1.42370532050816
"P2G",1702,4,1,-0.189878079649136,1.21168476583516,1.7945404157842,-0.625663768457701,0.244947244090101,0.753523746816409,1.16483170812689,1,0.777,-0.4593,0.9811,2.619,0.0168225033219386,0.00550869235805363,0.0139044871230812,0.223929033478226,0.105109543190058,-0.7273943803966,0.0766186368880411,0.822874508933941,1.56116954700131
"P2G",1702,4,1,-0.189878079649136,1.21168476583516,1.7945404157842,-0.625663768457701,0.244947244090101,0.753523746816409,1.16483170812689,2,0.7457,-0.311,1.5542,1.6945,0.00874131001355468,0.0217421102106369,0.00878237230040061,0.180472275943436,0.0778584352048787,-0.64390393112486,0.152549540946898,0.851750383995523,1.49914063442865
"P2G",1702,4,1,0.263869952709529,0.615223858718099,1.72930268284193,-0.482478328327187,0.230390737680738,0.572671251898684,1.14435149138371,0,0.5476,1.6933,-0.4952,1.6053,0.00245844108544669,0.0155802563946111,0.00787392838633906,0.07154132093168,0.082538020889673,-0.486848372248673,0.0981349031592192,0.626948032497471,1.148347794872
"P2G",1702,4,1,0.263869952709529,0.615223858718099,1.72930268284193,-0.482478328327187,0.230390737680738,0.572671251898684,1.14435149138371,1,0.6938,0.1986,0.9298,2.761,0.0202208775745452,0.00416666279794731,0.0120070833442791,0.244978857393997,0.169544789877012,-0.560091381293916,0.186415436986022,0.863020145907478,1.52879715590099
"P2G",1702,4,1,0.263869952709529,0.615223858718099,1.72930268284193,-0.482478328327187,0.230390737680738,0.572671251898684,1.14435149138371,2,0.586,0.5646,0.505,1.8239,0.0119553925838885,0.00721409895713793,0.00469501924505865,0.101098679931175,0.0969279429949441,-0.538693838674,0.0983233532354643,0.676321067940381,1.24201678886474
"P2G",1702,4,1,-0.335111252199629,0.66377502150495,1.46393224238209,-0.673882096548032,0.0827998368679455,0.536060114382523,1.0584472516019,0,0.6806,-0.0063,0.7441,1.009,0.00277998324362525,0.0308315107145476,0.0114455242406206,0.0743766277850987,0.0557947762893842,-0.66417372844161,0.00234448277791113,0.589596150673926,1.17111538129214
"P2G",1702,4,1,-0.335111252199629,0.66377502150495,1.46393224238209,-0.673882096548032,0.0827998368679455,0.536060114382523,1.0584472516019,1,0.7297,-0.5841,0.5885,2.0129,0.0158766714299086,0.00416979666827238,0.00969395856745048,0.168172997733845,0.0969995285669135,-0.790523130064972,-0.0530874126060296,0.634859816087579,1.32546180615023
"P2G",1702,4,1,-0.335111252199629,0.66377502150495,1.46393224238209,-0.673882096548032,0.0827998368679455,0.536060114382523,1.0584472516019,2,0.6785,-0.4283,0.8327,1.4636,0.0100432125466501,0.0120819747203307,0.0064298146822574,0.113468293855801,0.0752362154533685,-0.721491273418988,-0.0215329407643307,0.614137869593409,1.2380359950482
"P2G",1702,4,1,-0.805961009733108,-0.597814305252987,0.1562884744924,-0.834540683721096,-0.367456663986129,-0.113526883371148,0.614648306161053,0,0.5153,1.1417,-1.7119,-0.5431,0.00403398780155985,0.0244775768900112,0.0117492388688947,0.0977360202831669,0.102480268691141,-0.910904419464066,-0.431759877861256,0.0519171044263992,0.58513081823408
"P2G",1702,4,1,-0.805961009733108,-0.597814305252987,0.1562884744924,-0.834540683721096,-0.367456663986129,-0.113526883371148,0.614648306161053,1,0.4031,-3.9985,4.0852,-1.8209,0.0546949121298764,0.0654204145810657,0.0240531567384482,0.250841756308461,0.261376321619059,-0.771776056622569,-0.216021313560084,0.31311122926141,0.821515906107266
"P2G",1702,4,1,-0.805961009733108,-0.597814305252987,0.1562884744924,-0.834540683721096,-0.367456663986129,-0.113526883371148,0.614648306161053,2,0.5154,-0.0182,-0.9509,-0.0147,0.0114926968051506,0.00985909323120007,0.0072164782698383,0.119132968264862,0.126288700059641,-0.921439886695601,-0.411223018734363,0.100788336527751,0.651697972077502
"P2G",1702,4,1,-0.875698104881659,-0.77828032311823,0.054186353977444,-0.858581380669372,-0.432235434508661,-0.184835224258749,0.581524402795471,0,0.5206,1.774,-2.6174,-0.5675,0.00470001948882595,0.0291445894525461,0.0134482209416138,0.110744417569233,0.110961159070152,-0.962388148910219,-0.487869737243895,-0.000873378144563445,0.544859399156979
"P2G",1702,4,1,-0.875698104881659,-0.77828032311823,0.054186353977444,-0.858581380669372,-0.432235434508661,-0.184835224258749,0.581524402795471,1,0.3873,-16.8377,17.1419,-2.877,0.0847607322380279,0.0951072617111492,0.0300024915617712,0.604430799624521,0.546127303322417,-0.657380203598878,-0.000256070473752862,0.656686565922968,1.30685147259347
"P2G",1702,4,1,-0.875698104881659,-0.77828032311823,0.054186353977444,-0.858581380669372,-0.432235434508661,-0.184835224258749,0.581524402795471,2,0.5057,0.19,-1.3458,-0.0798,0.0117592934119206,0.0117494585803303,0.00851480768172478,0.131229242098644,0.141147318550093,-0.949642685041477,-0.449280502427424,0.0590441768010565,0.610240220240633
"P2G",1702,4,1,-0.599200422007892,0.209941848635045,0.514900823247846,-0.763448726016647,-0.0996894456076353,0.190437970270102,0.734653145382738,0,0.5234,-0.0462,1.1069,-1.0395,0.00350103617948128,0.0212530244213177,0.0104894555607053,0.0754893912977862,0.0825339603022527,-0.737655280340154,-0.216976548196674,0.272164950978982,0.775808061792002
"P2G",1702,4,1,-0.599200422007892,0.209941848635045,0.514900823247846,-0.763448726016647,-0.0996894456076353,0.190437970270102,0.734653145382738,1,0.5986,-0.8651,0.0035,0.686,0.0205822454720308,0.0036445644679906,0.00927183819519827,0.15172229899149,0.13034004153212,-0.912678381475573,-0.311494223827846,0.268568087400896,0.871924973143856
"P2G",1702,4,1,-0.599200422007892,0.209941848635045,0.514900823247846,-0.763448726016647,-0.0996894456076353,0.190437970270102,0.734653145382738,2,0.5406,-0.4756,0.3529,0.0303,0.0115050110317711,0.00874275897672627,0.006465065247881,0.0992325601674346,0.102843210723814,-0.812280082863316,-0.261868599336809,0.264113611235334,0.807273559882372
"P2G",1702,4,1,0.379428376559661,0.756630785592722,1.47253051752984,-0.448322799180977,0.296829743308245,0.563907307324324,1.06128789655271,0,0.5184,1.8452,-0.0465,0.8772,0.00246135323343649,0.01566015905666,0.00818882891064169,0.096792321587246,0.108421005334645,-0.445869848262653,0.11809415166619,0.621517475469277,1.10823098881837
"P2G",1702,4,1,0.379428376559661,0.756630785592722,1.47253051752984,-0.448322799180977,0.296829743308245,0.563907307324324,1.06128789655271,1,0.6195,0.5542,0.6528,2.3931,0.0174239417821577,0.00326086765805191,0.0109081684119018,0.206240258563117,0.146028289141536,-0.514596026992262,0.165332966255018,0.77996605237628,1.38031023526175
"P2G",1702,4,1,0.379428376559661,0.756630785592722,1.47253051752984,-0.448322799180977,0.296829743308245,0.563907307324324,1.06128789655271,2,0.545,0.7245,0.7646,1.2853,0.011880258828858,0.00598423785884906,0.00399743596078427,0.123898684137454,0.121079883623043,-0.498823917080174,0.108212044121033,0.655582703193834,1.18323935476618
"P2G",1702,4,1,-0.970348563663729,-0.309010795395505,0.0810961399591082,-0.891188772101607,-0.329151613374034,-0.0598266057397082,0.590199424625184,0,0.509,-0.2452,0.2933,-1.3078,0.00276445677888294,0.0161330435761309,0.00881020522980848,0.0784401997635373,0.0903401376617731,-0.901059711638308,-0.411094697329487,0.0734751287205529,0.595676914031197
"P2G",1702,4,1,-0.970348563663729,-0.309010795395505,0.0810961399591082,-0.891188772101607,-0.329151613374034,-0.0598266057397082,0.590199424625184,1,0.5918,-1.4517,-0.2471,0.013,0.0187006813662072,0.00333517454665018,0.00842030825835916,0.157205508839344,0.127858371959611,-1.0927847423084,-0.510342745695339,0.0675039224481937,0.68595987049739
"P2G",1702,4,1,-0.970348563663729,-0.309010795395505,0.0810961399591082,-0.891188772101607,-0.329151613374034,-0.0598266057397082,0.590199424625184,2,0.5358,-0.7343,-0.2954,-0.2974,0.011566389057425,0.00638008458488753,0.00472110455732443,0.103710826932983,0.105327933336678,-0.972472340724324,-0.444291390531346,0.0816822361716421,0.646188739155022
"P2G",1702,4,1,-0.197181389484119,0.494281078144419,0.607036142190844,-0.628066101216685,0.0767582244930512,0.289627657340835,0.766132663908592,0,0.4746,0.654,2.3193,-2.2215,0.00399242232179575,0.0193524024707385,0.0103560053202119,0.100195663542793,0.109301301389486,-0.595241628997481,-0.0979274408847639,0.36260191148444,0.823044126184199
"P2G",1702,4,1,-0.197181389484119,0.494281078144419,0.607036142190844,-0.628066101216685,0.0767582244930512,0.289627657340835,0.766132663908592,1,0.4457,0.789,-1.1988,1.1477,0.027260946462809,0.0249133762729974,0.0137299944824519,0.147610853686787,0.163361725174473,-0.706854169985083,-0.206186954235934,0.287842835231144,0.795917508517449
"P2G",1702,4,1,-0.197181389484119,0.494281078144419,0.607036142190844,-0.628066101216685,0.0767582244930512,0.289627657340835,0.766132663908592,2,0.4826,0.1232,0.9759,-0.5346,0.0110470910755517,0.00811165772909135,0.00684835097909159,0.120441980246287,0.13279764637817,-0.66387096169737,-0.148051319148842,0.338272428265039,0.828079816690637
"P2G",1702,4,1,0.433763249841715,0.466186818024944,1.95810857499008,-0.432643792004667,0.237205811186163,0.565875974810667,1.2148719554096,0,0.4869,5.0507,-3.9361,2.2742,0.00298239332776698,0.0146886653480659,0.00722733556709452,0.0881961291426067,0.0821774124310965,-0.44425744482589,0.101277068554088,0.608098696988123,1.11133466498005
